TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
MNSB,"MainStreet Bancshares, Inc.",24.79,undefined,2.072,N/A,undefined,1.2578713,, 185.22 Mil ,67747968,$59.03,None,180948000,-5872800,24.576,"$1,473.17",53045000,1.5983236621534493,1.5815602836879434,24.53,15.51,0.0053,Not Found!,None
MNSBP,,26.75,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,None,180948000,,,Not Found!,53045000,,,26.758,25.4,,,
MNST,Monster Beverage Corporation,91.4,105.94330038022817,2.712,14.85,1.1591170719937436,8.652598,26.83 , 46.77 Bil ,44335214592,"$1,304",1066607488,2936737024,-44311417600,5.55,"$1,204",19828000,1.1017357762777245,1.068165380906461,88.615,82.96,0.0145000005,  24.97,24.057
MNTK,"Montauk Renewables, Inc.",10.46,undefined,None,N/A,undefined,None,9.16 , 1.33 Bil ,1628677120,$,None,16350000,-1372533712,0.115,$93.7,63038000,1.7008130081300814,1.5658536585365854,9.63,6.15,0.012999999,  53.08,151.139
MNTS,,,,Key Error,,,,, 449.44 Mil ,,$,,,,,$78.12,,,,,,,  6.77,
MNTSW,,,,Key Error,,,,, - ,,$,,,,,$78.12,,,,,,,  6.77,
MNTV,Momentive Global Inc.,22.85,undefined,None,-9.46,undefined,None,2.68 , 3.18 Bil ,3218037760,$62.9,104419624,247418000,-3026591344,1.699,$572.8,296297984,1.3975535168195719,1.3541284403669724,22.14,16.35,0.0335,  -68.92,-49.827
MNTX,"Manitex International, Inc.",6.71,-22.47931558935361,-0.349,30.00,-3.3501215483388394,2.011256,1.85 , 163.60 Mil ,177424064,$8.9,15906125,17170000,-117956432,0.863,$107.4,46488000,1.6446078431372548,1.6397058823529413,6.69,4.08,0.0022,  16.24,26.789
MODV,ModivCare Inc.,151.74,undefined,None,10.00,undefined,None,1.78 , 2.93 Bil ,2880026624,$215,385337504,290908992,-1805927872,20.79,"$1,731",528625984,1.2540495867768595,1.2138842975206612,146.88,121,0.0218,  22.26,16.533
MOFG,"MidWestOne Financial Group, Inc",33.07,51.78615969581749,1.876,8.00,1.5659558420265343,1.0423503,, 539.35 Mil ,785555136,$12.2,None,70041000,-462865304,4.412,"$5,345.2",394265984,1.4322217410134257,1.4244261585101776,32.89,23.09,0.006,Not Found!,None
MOGO,Mogo Inc.,5.71,undefined,-0.15,,undefined,2.1898992,2.33 , 387.85 Mil ,395352832,$-22.70,None,76244000,-304797696,1.086,$87.82,93014000,2.537777777777778,2.391111111111111,5.38,2.25,0.028399998,  37.15,None
MOHO,ECMOHO Limited,0.6179,undefined,0.201,N/A,undefined,None,1.77 , 2.02 Mil ,37143056,$0.0,None,45284000,25381712,1.298,$53.6,19293000,1.2115686274509805,1.0294117647058825,0.525,0.51,None,  -0.12,-2.934
MOLN,Molecular Partners AG,10.5,undefined,None,N/A,undefined,None,0.41 , 222.90 Mil ,425524288,$-32.35,None,145603008,-149239840,4.994,$90.42,6924000,1.09717868338558,1.0407523510971788,9.96,9.57,None,  -3.75,-6.68
MOMO,Hello Group Inc.,13.45,20.033735361216735,1.441,-0.19,1.4894970528785678,0.18592355,2.85 , 1.92 Bil ,-4034236416,$298,2094035072,11403873280,8693263872,55.324,"$1,145",4941422080,1.3383084577114426,1.2766169154228855,12.83,10.05,None,  4.23,-1.456
MON,Monument Circle Acquisition Cor,9.76,undefined,None,,undefined,2434.9998,, 304.75 Mil ,303650016,$,None,724990,-303650018,0.023,$0.28,0,1.0262881177707677,1.0241850683491063,9.74,9.51,0.0011,Not Found!,None
MONCU,,10,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,724990,,,$0.05,0,,,10,9.72,,Not Found!,
MONCW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.28,,,,,,,Not Found!,
MORF,"Morphic Holding, Inc.",53.25,undefined,-1.576,N/A,undefined,5.2350636,12.42 , 1.45 Bil ,1858524160,$-77.93,-31877624,431617984,-1504041664,11.853,$88.40,0,1.8230058199246832,1.795960287572749,52.46,29.21,0.0699,  -15.83,-30.444
MOR,MorphoSys AG,10.78,undefined,-1.2695,N/A,undefined,2.3645098,0.51 , 395.02 Mil ,800551680,$-483.9,-250447536,1095344384,-304716160,8.351,"$2,690.2",321952032,1.1170984455958548,1.0756476683937823,10.38,9.65,None,  -2.06,-3.788
MORN,"Morningstar, Inc.",320.07,241.91467680608366,5.902,16.00,0.7558180298249872,10.543079,7.75 , 13.71 Bil ,13986463744,$335,363624992,487300000,-13444381792,11.307,"$1,359",527200000,1.6276125095347063,1.6208492245105517,318.74,196.65,0.0105,  31.96,35.222
MOSY,"MoSys, Inc.",5.29,-69.94996197718632,-1.086,30.00,-13.223055194175108,2.8658538,-2.06 , 21.04 Mil ,29082896,$-5.62,-1528750,11139000,-33439224,1.816,$2.03,837000,3.6482758620689655,3.496551724137931,5.07,1.45,0.158,  -4.65,-8.425
MOVE,Movano Inc.,4.2,undefined,None,,undefined,None,N/A , 74.85 Mil ,85104032,$-13.92,None,42707000,-92641784,1.303,$3.19,0,1.510791366906475,1.3848920863309353,3.85,2.78,0.0011999999,  -3.94,-5.813
MOTS,"Motus GI Holdings, Inc.",0.614,undefined,-0.664,N/A,undefined,1.2720481,-6.19 , 8.60 Mil ,12477918,$-13.76,-6108875,26379000,1684366,0.547,$13.30,8711000,1.334782608695652,1.1352173913043477,0.5222,0.46,0.0586,  -0.54,-0.752
MOXC,Moxian (BVI) Inc,5.41,undefined,-0.128,,undefined,42.35294,, - ,136351712,$,628535,3487548,-93993612,0.18,$0.00,0,4.584745762711865,4.223050847457627,4.9832,1.18,0.0464,Not Found!,None
MPAA,"Motorcar Parts of America, Inc.",19.75,62.21064638783272,1.11,25.00,3.149906146219378,1.2345054,1.43 , 567.34 Mil ,613970816,$-18.0,44117500,17175000,-354602920,0.902,$617.0,189088992,1.0960044395116537,1.0788013318534961,19.44,18.02,0.1092,  11.78,12.403
MPAC,,10,,Unexpected error:<class 'TypeError'>,,,None,, 71.40 Mil ,,$,None,None,,,$2.45,None,,,9.98,9.688,,  -562.24,
MPACR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
MPACU,,10.71,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,,$2.45,None,,,10.71,9.98,,  -562.24,
MPACW,,0.7449,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,,$2.45,None,,,0.7002,0.7002,,  -562.24,
MPB,Mid Penn Bancorp,29.88,undefined,3.752,N/A,undefined,0.9597425,, 431.52 Mil ,8943657,$52.8,None,635846976,292409312,55.646,"$3,103.9",327812992,1.4406943105110896,1.428220829315333,29.6213,20.74,0.017,Not Found!,None
MPRAU,,,,Key Error,,,,, - ,,$,,,,,$0.68,,,,,,,Not Found!,
MPWR,"Monolithic Power Systems, Inc.",563.55,206.19186311787075,3.679,25.00,0.3658803355831262,25.114166,48.17 , 24.98 Bil ,21588553728,$282,175594496,670288000,-24995417984,14.597,$333,5550000,1.8750623856263515,1.853335551488937,557.02,300.55,0.025799999,  96.77,91.374
MQ,,24.18,,Unexpected error:<class 'TypeError'>,N/A,,None,33.27 , 9.90 Bil ,,$20.6,None,1684339968,,,$209.8,16836000,,,23.62,19.78,,  -73.89,
MRAI,,4.32,,Unexpected error:<class 'TypeError'>,,,None,, 71.29 Mil ,,$,None,2339223,,,$17.26,7631686,,,3.8,3.3,,Not Found!,
MRAM,"Everspin Technologies, Inc.",13.34,-18.118631178707226,-0.38,20.00,-1.3582182292883977,12.882787,6.09 , 218.86 Mil ,122168400,$2.96,3668125,14219000,-220910376,0.73,$13.58,8614000,3.1023255813953488,2.688372093023256,11.56,4.3,0.0081,  152.73,-43.678
MRBK,Meridian Corporation,34.89,153.64699619771864,5.566,8.00,4.403754548515868,1.5167096,, 222.01 Mil ,279041376,$128.3,None,63121000,-158993096,10.541,"$1,604.0",141443008,1.917032967032967,1.9230769230769231,35,18.2,0.0011,Not Found!,None
MRCC,Monroe Capital Corporation,11.59,48.67186311787073,2.155,5.00,4.199470501973316,1.0662096,, 565.73 Mil ,529757120,$7.91,25435000,7723000,-244084360,0.363,$332.80,302076000,1.485897435897436,1.4767692307692308,11.5188,7.8,0.0088,Not Found!,None
MRCY,Mercury Systems Inc,51.74,36.94494296577947,1.299,8.50,0.7140499220289808,1.912133,4.65 , 3.01 Bil ,3833769216,$32.3,22635000,121943000,-2708581672,2.171,$485.6,242898000,1.1642664266426643,1.1156615661566156,49.58,44.44,0.0247,  23.41,23.99
MREO,Mereo BioPharma Group plc,2.05,undefined,-3.367,N/A,undefined,None,N/A , 82.35 Mil ,253661728,$-9.21,-18802876,23469000,-199515688,0.217,$90.09,17936000,1.1202185792349726,1.087431693989071,1.99,1.83,None,  -0.01,-6.764
MRIN,Marin Software Incorporated,5.89,-71.33019011406846,-1.496,20.00,-12.110388813933525,3.6020806,-2.20 , 40.32 Mil ,13700131,$-7.85,-2660000,14671000,-46087840,1.338,$14.31,9617000,4.395522388059701,4.029850746268656,5.4,1.34,0.0189,  -4.89,-1.153
MRKR,"Marker Therapeutics, Inc.",1.36,undefined,-0.625,N/A,undefined,1.4432989,N/A , 66.33 Mil ,71309464,$-34.81,-20822096,48705296,-55892224,0.586,$19.66,12012480,1.1239669421487604,1.0289256198347108,1.245,1.21,0.020399999,  -1.87,-1.958
MRLN,Marlin Business Services Corp.,22.95,54.977414448669215,1.603,12.00,2.3955300413363494,1.3524638,, 72.20 Mil ,70246896,$-361.57,None,223256000,-52955584,18.794,$852.03,19810000,2.306532663316583,2.303517587939699,22.92,9.95,0.0074,Not Found!,None
MRNA,"Moderna, Inc.",242.23,63.1518783269962,1.492,16.80,0.26071039230069026,26.267893,8.52 , 106.29 Bil ,154822311936,"USD11,387",8158868480,7990000128,-92958156288,19.795,"USD10,799",603000000,2.5895873423134486,2.606585418002993,243.82,93.54,0.0636,  13.5,39.515
MRM,MEDIROM Healthcare Technologies,7.28,undefined,None,,undefined,None,0.14 , 56.81 Mil ,2199775232,$-3.76,265818368,354950016,317833664,72.698,$45.36,2517373952,1.3333333333333335,1.3278388278388278,7.25,5.46,None,  -10.48,-3.556
MRNS,"Marinus Pharmaceuticals, Inc.",12.31,-116.81749049429659,-2.45,20.00,-9.489641794825069,3.9821546,-0.93 , 341.94 Mil ,348562336,$-52.29,-39627752,112493000,-328940696,3.063,$80.38,13765000,1.1492857809728316,1.109140136308468,11.88,10.711,0.1026,  -3.89,-4.174
MRSN,"Mersana Therapeutics, Inc.",8.41,undefined,-1.586,N/A,undefined,2.8636205,1.19 , 374.04 Mil ,769149568,$-115.59,-39671752,228430000,-342672400,3.284,$62.04,16758000,1.1109643328929986,1.0726552179656537,8.12,7.57,0.1391,  -2.44,-7.354
MRTN,"Marten Transport, Ltd.",17.39,27.546007604562742,0.89,10.00,1.5840142383302325,2.2252638,5.49 , 1.34 Bil ,1232993920,$-27.7,-10228625,80672000,-1332305792,0.973,$273.3,832000,1.1813858695652173,1.153532608695652,16.98,14.72,0.0512,  6.95,6.237
MRTX,"Mirati Therapeutics, Inc.",138.5,2892.4010646387837,-8.666,-208.00,20.883762199558007,5.607,25.48 , 6.68 Bil ,7828331520,$-335.89,-164263120,1201168000,-5869246336,23.268,$169.41,44483000,1.0534722750437362,1.034532592986993,136.01,131.47,0.0885,  -13.89,-15.959
MRUS,Merus N.V.,28.53,undefined,-2.548,N/A,undefined,4.579288,2.87 , 814.55 Mil ,463244768,$-53.33,-20831124,374384992,-710908704,9.762,$150.16,3527000,1.8282601730214676,1.8061518743992309,28.185,15.605,0.040799998,  -8.97,-6.049
MRVL,"Marvell Technology, Inc.",73.64,-27.8317566539924,-0.373,36.10,-0.3779434635251548,4.1300287,6.23 , 64.25 Bil ,52080705536,USD504,548735104,522512000,-61046458752,0.638,"USD6,097",5088608768,1.9419831223628692,1.9567510548523206,74.2,37.92,0.0229,  135.69,71.468
MRVI,"Maravai LifeSciences Holdings, ",37.57,undefined,None,-4.00,undefined,None,3.34 , 4.98 Bil ,5576794112,$,None,247675008,-9445493632,2.166,"$1,115.9",589516992,1.590601185436071,1.5707027942421676,37.1,23.62,0.0594,  35.98,27.075
MSACW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.06,,,,,,,Not Found!,
MSAC,Medicus Sciences Acquisition Co,9.72,undefined,None,,undefined,None,, 113.21 Mil ,111434200,$,None,1695899,-111204221,0.146,$0.06,0,1.0146137787056368,1.0146137787056368,9.72,9.58,None,Not Found!,None
MSBI,"Midland States Bancorp, Inc.",25.19,44.239239543726235,1.706,7.00,1.7562222923273614,0.8969398,, 488.19 Mil ,853313920,$391.9,None,431692992,-138609408,19.276,"$6,436.1",715502016,1.503342086416806,1.5045356887085224,25.21,16.756,0.0164,Not Found!,None
MSDA,MSD Acquisition Corp.,9.9,undefined,None,,undefined,None,, 710.94 Mil ,710219584,$,None,624152,-709500840,0.009,$44.32,0,1.0237849017580145,1.0196483971044468,9.86,9.67,None,  -1601.21,None
MSDAU,,10.21,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,624152,,,$44.32,0,,,10.14,9.85,,  -1601.21,
MSDAW,,,,Key Error,,,,, - ,,$,,,,,$44.32,,,,,,,  -1601.21,
MSEX,Middlesex Water Company,107.43,40.904273764258555,2.183,2.70,0.38075280428426467,5.4194007,2.14 , 2.27 Bil ,2123944192,$-61.4,-62908124,5282000,-1871516336,0.302,$665.2,328624000,1.6012818601878074,1.5856312416157399,106.38,67.09,0.0481,  35.3,35.836
MSFT,Microsoft Corporation,339.12,291.56692015209126,7.338,15.25,0.859775065322279,19.115553,10.23 , 2.48 Til ,2174250516480,"USD60,420",41337249792,130256003072,-2440042848256,17.333,"USD183,440",82277998592,1.623671358804941,1.6141434453701042,337.13,208.86,0.0061000003,  27.5,26.904
MSGM,Motorsport Games Inc.,9.95,undefined,None,N/A,undefined,None,5.06 , 89.60 Mil ,98651728,$,None,28303204,-142336156,2.432,$15.77,285198,1.1348083941605838,1.0900775547445254,9.5578,8.768,0.0085,  118.05,-4.721
MSTR,MicroStrategy Incorporated,753,-381.1253231939164,-12.314,10.00,-0.5061425274819608,19.419569,1.23 , 9.32 Bil ,9624732672,"$-2,623.9",-2622913536,56975000,-7032304488,5.501,"$2,524.9",2241733888,3.3856391349309836,3.223641023335282,716.97,222.41,0.2843,  123.99,125.897
MSVB,"Mid-Southern Bancorp, Inc.",15.35,undefined,0.385,N/A,undefined,0.96295834,, 38.55 Mil ,32949356,$2.16,None,23785000,-25043160,7.939,$206.04,10000000,1.108303249097473,1.0794223826714802,14.95,13.85,0.0004,Not Found!,None
MTAC,MedTech Acquisition Corporation,9.97,undefined,None,,undefined,None,N/A , 311.89 Mil ,307482048,$,None,642944,-311232032,0.021,$0.04,0,1.0550264550264552,1.0497354497354499,9.92,9.45,0.0394,Not Found!,None
MTACW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.04,,,,,,,Not Found!,
MTACU,,10.27,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,642944,,,$0.04,0,,,10.27,9.86,,Not Found!,
MTBC,"CareCloud, Inc.",7.4,undefined,-1.725,N/A,undefined,1.005843,2.03 , 107.52 Mil ,104307696,$0.7,7557749,20995000,-83122784,1.458,$45.5,9658000,1.1028315946348735,1.0637555886736214,7.1378,6.71,0.044899996,  8.37,20.137
MTBCP,"CareCloud, Inc. - 11% Series A ",26.36,undefined,-1.725,,undefined,3.7632163,Not Found!,,405250560,Not Found!,7557749,20995000,-34722048,1.458,Not Found!,9658000,1.0398422090729782,1.0256449704142012,26.0001,25.35,None,,78.234
MTC,"MMTec, Inc.",1.55,undefined,-0.156,,undefined,11.496125,14.79 , 21.10 Mil ,21353508,$-2.33,-1303474,14603601,-22649359,0.581,$0.76,537909,1.4761904761904763,1.354285714285714,1.422,1.05,0.0066000004,  -5.39,-5.448
MTCH,"Match Group, Inc.",147.61,118.62282889733842,1.861,29.60,0.8036232565364028,None,3.61 , 42.11 Bil ,44740403200,$874,693336256,248912992,-39120212896,0.899,"$4,954",3960337920,1.13826341764343,1.0919185687847006,141.6,129.68,0.0529,  49.93,51.823
MTEM,"Molecular Templates, Inc.",4.72,-47.60431939163499,-2.223,4.30,-10.08566088805826,2.3188405,-1.86 , 115.74 Mil ,177014336,$-35.43,-29927624,197602000,-53701360,3.52,$145.82,48429000,1.151219512195122,1.0634146341463417,4.36,4.1,0.0242,  -1.42,-2.103
MTCR,"Metacrine, Inc.",1.14,undefined,None,N/A,undefined,None,N/A ," -18,460,000.00 ",9531741,$-47.45,-22475750,96176000,63676468,3.701,$20.39,11120000,1.0270270270270268,1.0,1.11,1.11,0.020499999,  0.32,-0.262
MTEX,"Mannatech, Incorporated",39.56,120.4897338403042,2.77,17.50,3.0457465581472243,3.1363637,4.59 , 54.20 Mil ,42582200,$12.9,8244125,25967000,-55181808,13.72,$38.7,7606000,2.898168498168498,2.831501831501831,38.65,13.65,0.0011999999,  5.58,5.227
MTLS,Materialise NV,24.34,-21.432901901140685,-0.179,63.07,-0.8805629375982205,10.033347,4.69 , 1.25 Bil ,1169101312,$26.3,8271500,182816000,-1217350272,3.332,$219.3,106849000,1.3156756756756756,1.2745945945945945,23.58,18.5,None,  41.96,61.49
MTP,Midatech Pharma PLC,1.61,undefined,-3.61,N/A,undefined,2.859813,-21.74 , 15.45 Mil ,21945106,$-7.76,-5172125,7546000,-11848432,0.595,$6.34,336000,1.0733333333333335,1.0,1.5,1.5,None,  -1.42,-3.086
MTRYU,,,,Key Error,,,,N/A , - ,,$,,,,,$0.45,,,,,,,Not Found!,
MTSI,MACOM Technology Solutions Hold,77.58,-0.9435741444866922,-0.024,15.00,-0.012162595314342514,12.87071,4.99 , 5.51 Bil ,4246149376,$130.5,154448752,308900000,-4995811168,4.49,$662.4,563697024,1.8121934127540293,1.7766876897921047,76.06,42.81,0.0541,  40.71,30.552
MTRX,Matrix Service Company,10.47,-30.88866920152092,-0.998,10.00,-2.9502071825712433,0.90966517,2.61 , 243.77 Mil ,222116256,$-8.9,272250,73751000,-193613944,2.781,$182.0,25850000,1.1620421753607104,1.1109877913429522,10.01,9.01,0.0433,  -5.75,-123.261
MTTR,,28.95,,Unexpected error:<class 'TypeError'>,N/A,,None,, 6.29 Bil ,,$,None,42281000,,,$447.71,10461000,,,26,10.45,,  -37.13,
MTTRW,,,,Key Error,,,,, - ,,$,,,,,$447.71,,,,,,,  -37.13,
MU,"Micron Technology, Inc.",75.46,315.85923650190114,2.812,58.64,4.185783680120609,2.1232839,5.92 , 92.45 Bil ,88635260928,"USD2,438",-3503000064,7184000000,-79187770368,6.406,"USD14,916",7205000192,1.205238779747644,1.2100303465900017,75.76,62.61,0.020499999,  7.55,9.179
MUDSU,Mudrick Capital Acquisition Cor,10.3,undefined,None,,undefined,81.666664,N/A , - ,406592160,$,None,184877,-259689075,0.005,$0.02,480,1.035175879396985,1.0341708542713568,10.29,9.95,None,Not Found!,None
MUDS,Mudrick Capital Acquisition Cor,9.97,undefined,None,,undefined,79.047615,N/A , 393.15 Mil ,393546848,$,None,184877,-393545875,0.005,$0.02,480,1.0283651366683857,1.0252707581227436,9.94,9.695,0.0189,Not Found!,None
MUDSW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.02,,,,,,,Not Found!,
MULN,,,,Key Error,,,,, 198.02 Mil ,,$,,,,,$0.00,,,,,,,Not Found!,
MVBF,MVB Financial Corp.,42.52,undefined,3.65,N/A,undefined,2.0878313,, 180.34 Mil ,227481840,$26.72,None,344574016,-149954848,29.17,"$2,522.12",72897000,2.1217564870259484,2.096307385229541,42.01,20.04,0.012999999,Not Found!,None
MVIS,"Microvision, Inc.",8.62,-3.156958174904943,-0.102,10.00,-0.3662364472047498,18.76744,54.24 , 1.06 Bil ,2360074496,$-27.82,-9630250,75338000,-1199334640,0.477,$11.72,2956000,4.046948356807512,3.699530516431925,7.88,2.13,0.20030001,  -31.52,-169.912
MVST,,9.02,,Unexpected error:<class 'TypeError'>,N/A,,None,5.26 , 2.18 Bil ,,$,None,10375000,,,$273.57,213490000,,,8.19,7.38,,  -18.88,
MVSTW,,,,Key Error,,,,, - ,,$,,,,,$273.57,,,,,,,  -18.88,
MXCT,,12.78,,Unexpected error:<class 'TypeError'>,,,None,33.92 , 1.10 Bil ,,$-14.07,-6569975,73391904,,,$14.33,1416100,,,11.82,9.45,,  -71.04,
MYFW,"First Western Financial, Inc.",31.24,undefined,3.644,N/A,undefined,1.5517325,, 40.04 Mil ,66580200,$70.32,None,375936000,124258752,47.022,"$1,901.14",235530000,1.904878048780488,1.844128048780488,30.2437,16.4,0.026199998,Not Found!,None
MYGN,"Myriad Genetics, Inc.",28.57,-0.20326996197718686,-0.405,-8.20,-0.007114804409422011,2.482692,4.00 , 1.92 Bil ,1968021504,$-7.3,None,366100000,-1816783072,4.585,$367.4,93500000,1.6629802095459838,1.6076833527357393,27.62,17.18,0.073699996,  154.27,-20.289
MYNA,,,,Key Error,,,,5.24 , 274.66 Mil ,,$-50.61,,,,,$20.86,,,,,,,  -8.73,
MYMD,"MyMD Pharmaceuticals, Inc.",7.17,undefined,None,,undefined,None,N/A , 208.79 Mil ,311578272,$,None,21630372,-216983228,0.579,$2.12,75373,2.172727272727273,1.8818181818181818,6.21,3.3,None,  -8.35,-27.164
MYNZ,,,,Key Error,,,,, 108.33 Mil ,,$,,,,,$3.15,,,,,,,Not Found!,
MYPS,,4.89,,Unexpected error:<class 'TypeError'>,N/A,,None,12.61 , 319.64 Mil ,,$,None,229900992,,,$32.1,0,,,4.58,3.92,,  26.45,
MYPSW,,,,Key Error,,,,, - ,,$,,,,,$32.15,,,,,,,  27.7,
MYRG,"MYR Group, Inc.",113.53,112.01931558935361,4.058,8.00,0.9866935223232063,4.307946,5.51 , 1.95 Bil ,1929451904,USD105,82749376,73006000,-1860137168,4.328,USD568,26477000,2.283846308589821,2.2657412995373165,112.63,49.71,0.0201,  12.28,12.32
NAAC,North Atlantic Acquisition Corp,9.76,undefined,None,,undefined,None,, 461.71 Mil ,461239136,$,None,1276476,-462187908,0.027,$0.05,0,1.0273684210526315,1.0273684210526315,9.76,9.5,0.0004,Not Found!,None
MYSZ,"My Size, Inc.",0.88,-47.86296577946768,-0.854,25.00,-54.38973384030418,1.7330679,-11.59 , 16.08 Mil ,16434752,$-5.89,-4848250,4824000,-8259321,0.321,$1.88,651000,1.1655629139072847,1.1258278145695364,0.85,0.755,0.0369,  -1.7,-1.798
NAACU,,9.99,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1276476,,,$0.05,0,,,9.95,9.86,,Not Found!,
NAACW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.36,,,,,,,Not Found!,
NAII,Natural Alternatives Internatio,13.88,undefined,1.485,N/A,undefined,1.1179311,4.05 , 89.60 Mil ,72112168,$-5.1,14479250,32133000,-55550264,5.042,$47.7,16481000,1.5236004390779365,1.499451152579583,13.66,9.11,0.0023,  4.89,3.754
NAKD,Naked Brand Group Limited,0.692,undefined,-0.433,,undefined,3.3075,5.28 , 380.89 Mil ,446849344,$-14.49,121500,90925000,-426172184,0.116,$14.15,39047000,4.907801418439717,4.680851063829788,0.66,0.141,0.053600002,  -5.36,-36.17
NARI,"Inari Medical, Inc.",90.27,undefined,None,39.00,undefined,None,46.38 , 4.15 Bil ,3730791168,$-4.5,12155375,176066000,-4242578480,3.526,$58.1,949000,1.4531551835157759,1.4104958145524793,87.62,62.12,0.0383,  212.45,131.607
NAOV,"NanoVibronix, Inc.",1.29,undefined,-0.573,N/A,undefined,7.126437,10.76 , 25.52 Mil ,62906576,$-4.83,-3762125,5672000,-24223904,0.228,$0.96,22000,2.186440677966102,2.0510169491525425,1.2101,0.59,0.1742,  -6.12,-13.537
NATH,"Nathan's Famous, Inc.",63.22,undefined,2.69,N/A,undefined,None,3.04 , 322.42 Mil ,362255936,$11.0,9546250,81064000,-180645536,19.7,$172.5,156220992,1.1928301886792452,1.1886792452830188,63,53,0.024400001,  10.99,13.569
NATI,National Instruments Corporatio,45.3,2.701516349809886,0.113,5.79,0.05963612251235952,4.8906364,7.14 , 5.87 Bil ,5439632384,$114,122276624,264531008,-5709110720,1.989,$612,142900992,1.2531120331950207,1.2385892116182573,44.775,36.15,0.025799999,  33.17,30.892
NAUT,"Nautilus Biotechnology, Inc.",5.01,undefined,None,N/A,undefined,None,N/A , 237.36 Mil ,278335552,$,None,347344992,-280322720,2.797,$7.50,3605000,1.0774193548387097,1.086021505376344,5.05,4.65,None,  -6.84,-7.315
NATR,"Nature's Sunshine Products, Inc",18.35,undefined,1.116,N/A,undefined,2.6238399,5.03 , 309.23 Mil ,315066976,$25.0,40153124,91253000,-275365496,4.575,$92.1,24753000,1.5202982601491302,1.4971002485501244,18.07,12.07,0.0066000004,  7.27,9.596
NBEV,"NewAge, Inc.",1.25,undefined,-0.426,N/A,undefined,0.9983897,1.42 , 257.04 Mil ,204211072,$-31.6,-8563375,46829000,-122483080,0.319,$183.5,54311000,1.0775862068965518,1.0,1.16,1.16,0.054899998,  10.52,-84.385
NAVI,Navient Corporation,20.11,123.8491254752852,4.65,7.42,6.158584061426415,1.3138639,, 80.27 Bil ,82355421184,$705,None,1699000064,-1878693888,10.123,"$79,205",80121004032,2.217199558985667,2.165380374862183,19.64,9.07,0.0674,Not Found!,None
NBN,Northeast Bank,33.25,undefined,7.347,N/A,undefined,1.2828997,, 107.53 Mil ,-699219776,$13.1,None,1010491008,730782400,123.979,"$1,143.0",36111000,1.555919513336453,1.549836218998596,33.12,21.37,0.0036000002,Not Found!,None
NBIX,"Neurocrine Biosciences, Inc.",89.6,273.8372623574145,4.092,31.50,3.0562194459532868,6.8592257,8.17 , 7.83 Bil ,9237218304,$328,324587488,873699968,-7400020864,9.241,$671,441700000,1.0599787057849284,1.0321779249970424,87.25,84.53,0.054899998,  39.99,29.884
NBRV,Nabriva Therapeutics plc,1.02,-623.1718326996199,-3.524,97.20,-610.9527771564901,0.6341275,-8.85 , 3.19 Mil ,12970434,$-66.84,-49774124,52011000,3351344,0.958,$25.83,7949000,1.186046511627907,1.1069767441860465,0.952,0.86,0.0187,  -0.04,-0.242
NBSE,"NeuBase Therapeutics, Inc.",3.45,-68.15399239543727,-3.259,4.00,-19.75478040447457,5.6899486,N/A , 55.60 Mil ,62137936,$-18.45,-13515653,58842476,-50431636,1.799,$9.04,6471516,1.1386138613861387,1.0726072607260726,3.25,3.03,0.0248,  -2.56,-2.567
NBST,Newbury Street Acquisition Corp,9.72,undefined,None,,undefined,None,, 161.90 Mil ,162569856,$,None,737705,-159270999,0.044,$0.10,188532,1.0146137787056368,1.0146137787056368,9.72,9.58,None,  -1005.61,None
NBSTU,,10,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,737705,,,$0.10,188532,,,9.96,9.8,,  -1005.61,
NBSTW,,0.6,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,,$0.10,None,,,0.6035,0.6035,,  -1005.61,
