TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
HTIA,,25.78,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,35485000,46825000,,,Not Found!,1122726016,,,25.6005,20.53,,,
HTHT,Huazhu Group Limited,45.86,-9.708893333333332,-0.159,28.97,-0.21170722488733826,1.3351514,1.40 , 35.01 Bil ,51363291136,$-16,793750016,8716999680,-21948007424,28.034,"$8,250",43449999360,1.1914783060535203,1.1764094570018186,45.28,38.49,None, 89.64 ,154.244
HTLD,"Heartland Express, Inc.",16.02,31.29834074074074,0.881,13.30,1.9537041660886856,1.776352,6.11 , 1.22 Bil ,1129246080,$-11.3,-178500,167240992,-1116033248,2.104,$215.2,0,1.01973265436028,1.011457670273711,15.89,15.71,0.031400003, 6.27 ,6.2
HTLF,"Heartland Financial USA, Inc.",48.08,127.88844444444445,4.242,10.00,2.659909410242189,1.0693461,, 1.85 Bil ,2090372992,$290.5,None,498060992,-1582495936,11.809,"$16,211.2",519905984,1.5258648048238652,1.5303078387813391,48.22,31.51,0.013099999,Not Found!,None
HTLFP,,28.65,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,None,498060992,,,Not Found!,519905984,,,28.26,26.45,,,
HUBG,"Hub Group, Inc.",68.75,110.89694814814814,2.299,21.10,1.6130465185185183,2.0255682,4.32 , 2.41 Bil ,2335395584,$145,137445744,226264000,-2157454400,6.572,$979,290171008,1.446759259259259,1.4343434343434343,68.16,47.52,0.0209, 9.58 ,9.609
HTOOW,,3.67,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,228143248,58007000,,,$66.98,0,,,3.4,2.26,, -0.66 ,
HTOO,Fusion Fuel Green PLC,10.86,undefined,None,N/A,undefined,None,N/A , 147.14 Mil ,129386376,$,228143248,58007000,-88382152,4.442,$66.98,0,1.1455696202531644,1.1223628691983123,10.64,9.48,0.0791, -0.66 ,None
HUDI,"Huadi International Group Co., ",4.38,undefined,None,,undefined,None,1.96 , 69.29 Mil ,84073632,$2.54,2692383,796794,-54065702,0.08,$43.74,34146016,1.547703180212014,1.4346289752650174,4.06,2.83,0.0011999999, 18.92 ,16.455
HUGE,FSD Pharma Inc.,1.58,undefined,None,,undefined,None,6.29 , 181.33 Mil ,22076442,$-1.55,-2634580,43196612,-12590676,1.205,$13.57,410546,1.234375,1.203125,1.54,1.28,None,Not Found!,-0.596
HUMA,,,,Key Error,N/A,,,, 1.15 Bil ,,$,,,,,$0.00,,,,,,,Not Found!,
HUMAW,,,,Key Error,,,,, - ,,$,,,,,$0.00,,,,,,,Not Found!,
HUIZ,Huize Holding Limited,2.28,undefined,None,N/A,undefined,None,1.72 , 119.26 Mil ,263045728,$0.0,None,497928992,382110816,9.735,$115.8,444879008,1.163265306122449,1.1173469387755102,2.19,1.96,None, -12.94 ,26.63
HURC,"Hurco Companies, Inc.",32.26,undefined,-0.705,N/A,undefined,0.8882529,3.73 , 140.03 Mil ,146302848,$34.9,34129376,80471000,-127966728,12.19,$82.8,11502000,1.1521428571428571,1.1257142857142857,31.52,28,0.0056, 24.35 ,13.936
HURN,Huron Consulting Group Inc.,52,39.07851851851852,1.09,13.50,0.7515099715099716,2.1279442,2.68 , 1.50 Bil ,1423513472,$58.2,43428876,12982000,-1172131984,0.618,$517.7,338107008,1.388147357180993,1.3814735718099305,51.75,37.46,0.028399998, 20.29 ,20.238
HUSN,Hudson Capital Inc.,2.49,undefined,None,,undefined,None,-17.84 , 16.33 Mil ,14252425,$0.00,-1023859,3274287,-12228596,0.511,$0.76,358241,6.058394160583942,5.815085158150852,2.39,0.411,0.0364, -3.95 ,-1.504
HUT,Hut 8 Mining Corp.,8.4,undefined,None,,undefined,None,78.26 , 1.44 Bil ,761978624,$-33.17,-116734640,92680920,-1228414632,0.645,$11.72,6094406,12.688821752265861,13.006042296072506,8.61,0.662,None, 42.31 ,25.684
HVBC,"HV Bancorp, Inc.",21.95,undefined,3.43,,undefined,1.1862648,, 15.17 Mil ,-22970832,$-22.21,None,141675008,94400308,65.122,$507.12,71386000,1.7351778656126482,1.6901185770750986,21.38,12.65,0.00059999997,Not Found!,None
HWBK,"Hawthorn Bancshares, Inc.",23.16,undefined,2.87,N/A,undefined,1.1598238,, 271.53 Mil ,245764768,$31.17,None,83599000,-67996008,12.634,"$1,572.46",177040992,1.3341013824884793,1.3179723502304148,22.88,17.36,0.0023999999,Not Found!,None
HWC,Hancock Whitney Corporation,47.12,52.70222222222222,1.96,8.00,1.1184682135446142,1.2256197,, 3.37 Bil ,2880221696,$630,None,2814832128,-1374159616,32.41,"$31,536",1931814016,2.3726082578046324,2.3673212487411885,47.015,19.86,0.0186,Not Found!,None
HWELU,,,,Key Error,,,,, - ,,$,,,,,$0.65,,,,,,,Not Found!,
HWEL,,,,Key Error,,,,, 310.26 Mil ,,$,,,,,$0.65,,,,,,,Not Found!,
HWELW,,,,Key Error,,,,, - ,,$,,,,,$0.65,,,,,,,Not Found!,
HWCPZ,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
HWKN,"Hawkins, Inc.",34.88,undefined,1.93,N/A,undefined,2.9029963,5.04 , 881.01 Mil ,905613120,$39.0,30527750,5222000,-776410960,0.246,$199.8,107309000,1.5331868131868134,1.5114285714285713,34.385,22.75,0.0095, 10.2 ,10.632
HYAC,Haymaker Acquisition Corp. III,9.74,undefined,None,,undefined,76.666664,, 381.55 Mil ,386072160,$,None,484090,-382897158,0.012,$25.40,0,1.0188284518828452,1.010460251046025,9.66,9.56,None, -764.62 ,None
HX,Xiaobai Maimai Inc.,2.24,undefined,-4.741,N/A,undefined,1.3245033,-0.29 , 30.70 Mil ,31221290,$0.00,4029561,15128719,-23340921,0.929,$14.41,12968782,1.821138211382114,1.6910569105691058,2.08,1.23,None,Not Found!,-1.151
HYACU,,9.9,,Unexpected error:<class 'TypeError'>,,,78.48651,N/A , - ,,$,None,484090,,,$25.40,0,,,9.8893,9.79,, -764.62 ,
HYACW,,,,Key Error,,,,N/A , - ,,$,,,,,$25.40,,,,,,, -764.62 ,
HYDR,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,
HYFM,"Hydrofarm Holdings Group, Inc.",37.85,undefined,None,124.08,undefined,None,16.52 , 1.50 Bil ,2168694528,$,None,60264000,-1445433408,1.514,$64.9,19281000,1.0163802363050483,1.0024167561761546,37.33,37.24,0.0444, 146.64 ,119.487
HYLS,,48.19,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,48.12,46.74,,Not Found!,
HYMC,Hycroft Mining Holding Corporat,1.49,undefined,None,N/A,undefined,None,-3.25 , 217.70 Mil ,308563200,$-104.98,-113184376,37604000,-52247952,0.628,$219.62,153284992,1.0067567567567568,1.0067567567567568,1.49,1.48,3.4213, -4.64 ,-3.957
HYMCL,,0.35,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$-104.98,-113184376,37604000,,,$219.62,153284992,,,0.3502,0.19,, -4.64 ,
HYRE,HyreCar Inc.,8.5,undefined,-0.867,N/A,undefined,None,3.08 , 160.63 Mil ,363204128,$-10.08,-5756020,25499636,-149252652,1.252,$14.88,1999175,2.5914634146341466,2.503048780487805,8.21,3.28,0.0686, -6.76 ,-19.773
HYMCZ,,,,Key Error,,,,N/A , - ,,$-104.98,,,,,$219.62,,,,,,, -4.64 ,
HYMCW,,0.32,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$-104.98,-113184376,37604000,,,$219.62,153284992,,,0.291,0.291,, -4.64 ,
HYW,Hywin Holdings Ltd.,6.11,undefined,None,5.78,undefined,None,2.80 , 169.22 Mil ,-197619008,$0.0,None,368699008,197899008,13.168,$84.8,0,1.1550094517958414,1.1531190926275992,6.1,5.29,None, 6.42 ,-0.72
HYXF,,52.1352,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,52.11,50.84,,,
HYZD,,22.24,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,22.16,20.68,,Not Found!,
HYZN,,,,Key Error,N/A,,,, 1.62 Bil ,,$,,,,,$55.75,,,,,,, -1187.3 ,
HYZNW,,,,Key Error,,,,, - ,,$,,,,,$55.75,,,,,,, -1187.3 ,
IAC,IAC/InterActiveCorp,130.29,346.76155555555556,9.897,13.00,2.6614594792812616,1.8057758,6.10 , 9.10 Bil ,9153408000,$201,66794376,3486881024,-8592577280,39.075,"$1,543",878528000,1.637476893056948,1.6393620840459615,130.44,79.567535,None, 5.73 ,394.68
IART,Integra LifeSciences Holdings C,68.48,85.19115407407408,1.993,17.73,1.244029703184493,3.8442836,2.75 , 7.14 Bil ,7281727488,$262,297556512,397414016,-5484680576,4.699,"$2,138",1720513024,1.6258309591642928,1.6153846153846156,68.04,42.12,0.0694, 19.14 ,18.393
IAS,,,,Key Error,N/A,,,4.78 , 3.45 Bil ,,$0.0,,,,,$418.5,,,,,,, -5206.41 ,
HZNP,Horizon Therapeutics Public Lim,109.54,66.36666666666667,1.81,14.00,0.6058669587973952,6.0414605,4.25 , 26.56 Bil ,26679834624,$492,104741248,812318976,-23812624128,3.596,"$4,134",2684544000,1.6494503839783168,1.605631681975606,106.63,66.41,0.0182, 35.97 ,45.851
IBB,,161.68,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,155.08,128.23,,Not Found!,
IBBJ,,29.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,28.83,26.655,,Not Found!,
IBCP,Independent Bank Corporation,21.48,89.45933333333333,3.327,8.00,4.164773432650527,1.23166,, 511.11 Mil ,506163488,$75.0,None,83476000,-393585760,3.879,"$4,065.3",123754000,1.6384439359267735,1.6430129672006102,21.5399,13.11,0.024400001,Not Found!,None
IBEX,IBEX Limited,17,undefined,-0.374,N/A,undefined,4.0723124,2.35 , 369.48 Mil ,363604320,$5.1,3118625,57842000,-256963984,3.183,$193.6,112516000,1.210826210826211,1.2136752136752136,17.04,14.04,0.0089, 8.8 ,7.029
IBKR,"Interactive Brokers Group, Inc.",62.34,74.2046962962963,1.609,19.80,1.190322365997695,4.0111904,, 11.32 Bil ,-23482486784,"$9,414",None,49473998848,22583613440,504.1,"$94,403",12161999872,1.3346178548490688,1.3361164632840932,62.41,46.71,0.026099999,Not Found!,None
IBBQ,,25.6,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,24.5996,24.5996,,Not Found!,
IBRX,"ImmunityBio, Inc.",9.74,undefined,None,-1.70,undefined,None,-7.47 , 4.14 Bil ,4139416064,$,None,103928000,-3738970944,0.266,$404.89,332424992,1.4323529411764706,1.3823529411764708,9.4,6.8,0.1399, -26.53 ,-22.427
IBOC,International Bancshares Corpor,41.64,78.98814814814814,2.62,10.00,1.896929590493471,1.2504722,, 971.54 Mil ,1763151104,$328.2,None,1967769984,-758818432,31.057,"$13,025.3",1010254976,1.5850780357822611,1.589645984012181,41.76,26.27,0.0239,Not Found!,None
IBTA,,25.35,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.34,25.33,,Not Found!,
IBTB,,25.43,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.43,25.4,,Not Found!,
IBTD,,25.6302,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.635,25.6,,Not Found!,
IBTE,,25.6875,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.7,25.66,,Not Found!,
IBTF,,25.633575,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.67,25.57,,Not Found!,
IBTH,,25.387714,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.44,25.14,,Not Found!,
IBTG,,25.5423,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.575,25.44,,Not Found!,
IBTI,,25.3527,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.4,25.04,,Not Found!,
IBTJ,,25.180351,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.225,24.74,,Not Found!,
IBTK,,23.3813,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,23.48,22.8,,Not Found!,
IBTX,"Independent Bank Group, Inc",71.04,151.49444444444447,5.025,10.00,2.1325231481481484,1.251386,, 1.06 Bil ,1048262272,$243.8,None,2812259072,-307542528,65.146,"$15,904.8",748078016,1.6007210455159981,1.5962145110410095,70.84,44.38,0.0228,Not Found!,None
IBTL,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
ICAD,icad inc.,10.75,-12.408000000000001,-0.324,15.00,-1.154232558139535,5.032741,6.03 , 232.99 Mil ,390738528,$-9.61,-5623750,46907000,-221730408,1.878,$15.53,8679000,1.231386025200458,1.2038946162657502,10.51,8.73,0.035, -31.09 ,-60.43
ICCH,"ICC Holdings, Inc.",16.98,undefined,2.181,,undefined,0.7133167,, 69.89 Mil ,65523112,$2.57,52894996,3998488,-51496420,1.312,$122.62,18460328,1.4463373083475297,1.362862010221465,16,11.74,0.0011999999, 6.52 ,8.67
ICCC,ImmuCell Corporation,9.24,undefined,-0.142,N/A,undefined,2.3237998,4.28 , 70.06 Mil ,73324104,$-3.39,-3003305,6806650,-63590862,0.943,$11.46,10521895,1.7735124760076777,1.682725527831094,8.767,5.21,0.0019, 32.21 ,161.152
ICFI,"ICF International, Inc.",89.29,98.91607407407409,3.281,10.00,1.1078068549005944,2.2762532,2.97 , 2.16 Bil ,2161613312,$153,210056000,8592000,-1699431296,0.456,$861,468020992,1.4204581609926823,1.405859051861279,88.3723,62.86,0.0149, 15.27 ,14.459
ICBK,"County Bancorp, Inc.",36.45,60.20422222222222,2.239,8.00,1.6516933394299649,1.4067972,, 346.61 Mil ,336604224,$5.89,None,72745000,-149413944,12.07,"$1,342.26",191076000,2.003297609233306,1.981863149216818,36.06,18.195,0.0185,Not Found!,None
ICCM,,8.7,,Unexpected error:<class 'TypeError'>,,,None,20.96 , 275.54 Mil ,,$-3.95,-3981028,18613000,,,$5.75,272000,,,8.41,8.41,, -62.82 ,
ICLK,iClick Interactive Asia Group L,5.53,undefined,-0.139,N/A,undefined,1.7812197,2.40 , 507.56 Mil ,1004615488,$0.0,None,100214000,-415212688,1.073,$210.8,78574000,1.3389830508474576,1.2760532687651334,5.2701,4.13,None, -74.61 ,-612.011
ICHR,Ichor Holdings,41.09,73.68435555555556,1.79,16.76,1.793243016684243,2.6658852,4.17 , 1.09 Bil ,1066514688,$82,64840752,246664992,-902897376,8.698,$364,175984992,1.841774988794263,1.783953384132676,39.8,22.31,0.0301, 11.66 ,11.032
ICLR,ICON plc,262.02,245.66503703703702,6.35,15.24,0.937581242031284,7.169053,10.33 , 20.24 Bil ,10618652672,$496,404574368,944184000,-12922762560,17.863,"$1,557",424559008,1.5526191040530932,1.5074662242237498,254.4,168.76,0.123, 38.44 ,21.279
ICLN,,21.65,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,21.53,19.25,,Not Found!,
ICMB,Investcorp Credit Management BD,5.47,undefined,-0.332,N/A,undefined,0.5368929,, 237.97 Mil ,237539680,$20.21,1841328,5845249,-70028559,0.406,$171.33,165427232,1.8927335640138407,1.8719723183391004,5.41,2.89,0.0072000003,Not Found!,None
ICVX,,,,Key Error,N/A,,,4.49 , 1.14 Bil ,,$0.00,,,,,$158.01,,,,,,, -80.68 ,
IDBA,IDEX Biometrics ASA,20.85,undefined,None,,undefined,None,40.63 , 226.64 Mil ,236347408,$-26.38,-15551625,19255000,-227257800,1.573,$3.31,636000,1.29182156133829,1.2360594795539033,19.95,16.14,None, -8.48 ,-8.453
ICPT,"Intercept Pharmaceuticals, Inc.",14.85,4.2671200000000065,-6.714,-8.89,0.2873481481481486,None,-5.51 , 609.35 Mil ,832128512,$-110.2,-48286376,411183008,-93544160,12.402,$726.4,581224000,1.2801724137931034,1.263793103448276,14.66,11.6,0.2375, -5.16 ,-5.229
IDCC,"InterDigital, Inc.",67.82,55.14666666666666,1.44,15.00,0.8131328025164651,2.7446604,3.76 , 1.70 Bil ,1675321728,$37.5,73465504,835902976,-1286441216,27.222,$780.8,420598016,1.2473790693397093,1.2444362700018392,67.66,54.37,0.056799997, 14.34 ,13.859
ICUI,"ICU Medical, Inc.",233.38,172.83933333333331,4.329,16.00,0.7405918816236752,3.261103,14.25 , 4.54 Bil ,3975396352,$168,149252752,437284992,-4528338816,20.634,$246,51373000,1.3245927691696464,1.3032096032691982,229.6125,176.19,0.028399998, 20.98 ,18.695
IDEX,"Ideanomics, Inc.",1.97,undefined,-0.319,N/A,undefined,1.9716886,3.21 , 619.31 Mil ,613309248,$-42.20,-15388250,411001984,-466868544,0.858,$153.11,94942000,2.4625,2.4,1.92,0.8,0.09729999, -7.98 ,-13.836
IDLB,,30.2888,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,30.2763,26.203,,Not Found!,
IDN,"Intellicheck, Inc.",8.19,-0.9948888888888889,-0.033,10.00,-0.12147605480938815,7.1537166,23.64 , 145.57 Mil ,136922480,$-1.33,28227,12611616,-145707936,0.675,$3.28,0,1.2097488921713442,1.2038552437223045,8.1501,6.77,0.101, -127.14 ,-110.631
IDRA,"Idera Pharmaceuticals, Inc.",1.03,undefined,-3.555,N/A,undefined,1.1331133,N/A , 14.61 Mil ,35632608,$-30.52,-46175000,44541000,-6993296,0.89,$6.69,1121000,1.0618556701030928,1.0515463917525774,1.02,0.97,0.094, 0.87 ,-1.063
IDXX,"IDEXX Laboratories, Inc.",621.9,325.7142696296296,7.771,17.22,0.5237405847075569,75.79932,23.26 , 53.87 Bil ,54340829184,$694,588369856,232134000,-52981316240,2.729,"$1,664",1012648000,1.6232512006681978,1.5879358947588222,608.37,383.12,0.0167, 55.88 ,56.401
IDYA,"IDEAYA Biosciences, Inc.",25.49,undefined,-1.14,N/A,undefined,3.534459,6.75 , 712.61 Mil ,641386432,$50.38,12349250,274176000,-566243264,7.141,$88.14,5974000,2.122398001665279,2.0499583680266444,24.62,12.01,0.0672, -24.63 ,-22.172
IEA,Infrastructure and Energy Alter,11.43,-11.88488888888889,-0.442,8.00,-1.0397978030523962,None,2.66 , 654.38 Mil ,654555968,$92,67115128,95173000,-184862840,3.83,$890,426068000,2.0374331550802136,1.9821746880570408,11.12,5.61,0.11310001, 6.04 ,5.924
IEC,IEC Electronics Corp.,15.33,undefined,0.658,N/A,undefined,3.9890711,2.54 , 232.02 Mil ,186458096,$-18.7,-8046250,391000,-161674696,0.037,$116.0,62284000,1.7420454545454545,1.7409090909090907,15.32,8.8,0.0085, 20.28 ,15.403
IEF,,115.1398,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,115.27,112.78,,Not Found!,
IEAWW,,,,Key Error,,,,N/A , - ,,$91.84,,,,,$889.99,,,,,,, 6.04 ,
IEI,,130.096,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,130.215,129.59,,Not Found!,
IESC,"IES Holdings, Inc.",45.69,undefined,2.411,N/A,undefined,3.1369243,4.28 , 1.01 Bil ,1190788864,$50,12165375,18524000,-951179808,0.89,$388,76149000,1.4644230769230768,1.4730769230769232,45.96,31.2,0.0152, 11.24 ,12.322
IEP,Icahn Enterprises L.P. - Deposi,49.95,undefined,-0.461,N/A,undefined,3.0643137,1.52 , 8.52 Bil ,25048109056,$116,2166874880,2193999872,-10738691072,8.294,"$17,876",8597999616,1.0256673511293635,1.0256673511293635,49.95,48.7,0.0047, 11.6 ,32.488
IEUS,,69.31,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,69.1705,48.7,,Not Found!,
IFBD,"Infobird Co., Ltd",2.4,undefined,None,,undefined,None,N/A , 59.21 Mil ,72306832,$0.00,-3363745,1682526,-56295466,0.089,$7.82,3065134,1.0480349344978166,1.0,2.29,2.29,0.0075,Not Found!,16.11
IFGL,,28,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,28.0748,22.7,,Not Found!,
IFRX,InflaRx N.V.,2.59,undefined,-1.31,N/A,undefined,0.81476766,N/A ," -32,244,000.00 ",-11592082,$-43.87,-24110696,127197688,14080760,2.879,$13.75,1605006,1.1614349775784754,1.1210762331838564,2.5,2.23,0.0091, 0.77 ,0.319
IFMK,iFresh Inc.,1.03,undefined,0.028,N/A,undefined,2.8020115,0.51 , 128.39 Mil ,130969472,$-4.51,-888547,4854716,-30515476,0.134,$110.33,87702296,1.5147058823529411,1.403529411764706,0.9544,0.68,0.0064999997, 44.72 ,3864.09
IGAC,IG Acquisition Corp.,9.79,undefined,None,,undefined,None,N/A , 366.67 Mil ,364868000,$,None,757002,-365991094,0.02,$0.01,0,1.021920668058455,1.021920668058455,9.79,9.58,0.001,Not Found!,None
IFV,,22.7351,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,22.69,18.4,,Not Found!,
IGACU,,10.19,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,757002,,,$0.01,0,,,10.0128,8.92,,Not Found!,
IGACW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.18,,,,,,,Not Found!,
IGF,,45.9,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,45.91,37.82,,Not Found!,
IGIB,,59.9476,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,60.07,58.88,,Not Found!,
IGIC,International General Insurance,8.37,undefined,None,N/A,undefined,None,, 281.05 Mil ,199583552,$0.0,None,180100000,-217239392,3.961,$988.4,0,1.2492537313432834,1.1955223880597015,8.01,6.7,0.0254,Not Found!,4.78
IGICW,,,,Key Error,,,,, - ,,$0.00,,,,,$988.40,,,,,,,Not Found!,
IGMS,"IGM Biosciences, Inc.",65.76,undefined,-26.204,N/A,undefined,7.889634,N/A , 1.84 Bil ,2140670336,$-114.96,-74585000,281444992,-1829388800,8.778,$28.21,12642000,1.5657142857142858,1.5184523809523809,63.775,42,0.3677, -16.31 ,-18.928
IGNY,,9.79,,Unexpected error:<class 'TypeError'>,,,None,, 71.40 Mil ,,$,None,None,,,$0.08,None,,,9.78,9.58,,Not Found!,
IGNYW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.08,,,,,,,Not Found!,
IGNYU,,9.99,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,,$0.08,None,,,10.0311,9.941,,Not Found!,
IGSB,,54.5709,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,54.6041,54.48,,Not Found!,
IGOV,,51.35,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,51.34,51.12,,Not Found!,
IHRT,"iHeartMedia, Inc.",25.02,-331.4014814814815,-13.12,7.00,-13.2454628889481,3.6166036,0.41 , 9.69 Bil ,9600325632,$117,259670368,529134016,-3081801280,3.617,"$8,275",6899069952,3.245136186770428,3.2671854734111547,25.19,7.71,0.029000001, 10.76 ,24.839
IHYF,,25.66,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,25.652,25.285,,Not Found!,
III,"Information Services Group, Inc",7.18,2.642444444444445,0.069,15.00,0.36802847415660794,3.7243853,2.34 , 387.92 Mil ,418931328,$36.2,38851876,43795000,-305308936,0.904,$141.8,79382000,3.59,3.5616,7.1232,2,0.0069, 16.74 ,14.68
IIII,,9.82,,Unexpected error:<class 'TypeError'>,,,None,N/A , 334.11 Mil ,,$,None,None,,,$0.01,560,,,9.73,9.54,,Not Found!,
IIIIU,,10.04,,Unexpected error:<class 'TypeError'>,13.00,,None,N/A , - ,,$,None,None,,,$0.01,560,,,10.01,9.27,,Not Found!,
IIIIW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.01,,,,,,,Not Found!,
IIIV,"i3 Verticals, Inc.",24.21,11.261066666666666,-0.198,-43.40,0.4651411262563679,2.9514778,1.50 , 1.00 Bil ,946920704,$41.9,48552248,2352000,-777103360,0.107,$362.5,193880000,1.1955555555555557,1.1872938271604938,24.0427,20.25,0.111999996, 50.75 ,57.285
IIN,IntriCon Corporation,18.16,undefined,0.013,N/A,undefined,1.7802477,4.53 , 142.95 Mil ,158296464,$5.5,9743000,35456000,-130203280,3.908,$32.1,6286000,1.5614789337919173,1.5494411006018916,18.02,11.63,0.0374, 21.07 ,19.413
IINN,,2.68,,Unexpected error:<class 'TypeError'>,N/A,,None,N/A , 31.76 Mil ,,$0.00,None,176000,,,$15.46,7925000,,,2.67,2.64,,Not Found!,
IINNW,,,,Key Error,,,,N/A , - ,,$0.00,,,,,$15.46,,,,,,,Not Found!,
IIVIP,,252.06,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,396487488,1535309952,,,Not Found!,1552338944,,,252,195.81,,,
IJT,,130.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,129.721,88.77,,Not Found!,
IIVI,II-VI Incorporated,59.36,69.85668148148149,2.345,9.78,1.176830887491265,2.2066429,2.59 , 6.78 Bil ,8792097792,$428,396487488,1535309952,-4819611520,14.638,"$3,106",1552338944,1.4126606377915276,1.403736316039981,58.985,42.02,0.1876, 9.94 ,13.656
IKNA,"Ikena Oncology, Inc.",12.62,undefined,None,N/A,undefined,None,5.30 , 289.71 Mil ,148068864,$0.00,None,264004000,-282021728,7.362,$62.57,7582000,1.3104880581516094,1.2512980269989615,12.05,9.63,0.0511, -13.41 ,-3.43
IKT,"Inhibikase Therapeutics, Inc.",1.9,undefined,None,N/A,undefined,None,13.69 , 2.17 Mil ,20716770,$-9.05,-5797814,9609631,-39148973,0.948,$2.16,1243700,1.0919540229885056,1.0919540229885056,1.9,1.74,0.0128999995, -0.31 ,None
IKNX,Ikonics Corporation,28.19,undefined,-0.088,N/A,undefined,4.8871408,18.65 , 54.86 Mil ,52192264,$2.10,2960441,2260855,-54266097,1.141,$2.09,0,8.490963855421688,8.384096385542168,27.8352,3.32,0.0165, 52 ,94.071
ILPT,Industrial Logistics Properties,25.41,22.827851851851857,1.36,1.80,0.8983806317139652,1.6912341,1.51 , 2.57 Bil ,2638502144,$114.3,107648128,30512000,-1662745600,0.467,$935.6,889851008,1.3544776119402984,1.352878464818763,25.38,18.76,0.019299999, 13.74 ,16.393
ILMN,"Illumina, Inc.",405.61,226.89072592592595,4.28,24.03,0.5593814894256205,11.71215,12.86 , 59.94 Bil ,53489020928,$898,772499968,4630000128,-53016641024,31.712,"$3,495",2876999936,1.4083191555848755,1.3587375438352836,391.33,288.01,0.023, 52.31 ,71.509
