TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI
MU,"Micron Technology, Inc.",84.82,-32.95662475,-6.28,-2.62,-0.388547804,2.2527995,-24.04870935,3.86,1.01723E+11,-3893499904,9048000512,-87555168256,8.196,14168000512,1.607657316,1.622820318,85.62,52.76,0.0184,-3.527008404,1103910016,USD,United States,96603168768,buy,79.908,-18.50928224,-0.218218371,Technology,Semiconductors,63.76
MURA,Mural Oncology plc,4.03,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,16480000,1.247678019,1.213622291,3.92,3.23,N/A,undefined,16689700,USD,Ireland,69762944,none,N/A,undefined,undefined,Healthcare,Biotechnology,42.35
MVIS,"Microvision, Inc.",2.25,-7.09979716,-0.43,10,-3.155465405,4.411197,-13.40583471,-2.02,371535424,-31886750,78043000,-356075016,0.411,15461000,1.236263736,1.178571429,2.145,1.82,0.26209998,-0.167837367,189986000,USD,United States,434118016,hold,-4.8,-2.77118898,-1.231639547,Technology,Scientific & Technical Instruments,39.29
MVBF,MVB Financial Corp.,21.72,undefined,1.78,N/A,undefined,1.0221784,undefined,,-211244624,N/A,600073984,322416128,47.114,111218000,1.335793358,1.325338253,21.55,16.26,0.0082,undefined,12736600,USD,United States,277657856,buy,N/A,undefined,undefined,Financial Services,Banks—Regional,45.44
MVLA,Movella Holdings Inc.,0.455,undefined,2.9,N/A,undefined,0.28551036,-1.934551354,-0.9,24224972,-11973250,51008000,30645040,1.002,53734000,1.444444444,1.26984127,0.4,0.315,0.0065,-0.235196651,50907400,USD,United States,20362960,strong_buy,-1.569,undefined,undefined,Technology,Software—Application,41.63
MVLAW,None,0.013,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3,1,0.01,0.01,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A
MVST,"Microvast Holdings, Inc.",0.9919,undefined,-0.37,N/A,undefined,0.52355236,-3.224902513,-0.83,363387936,-96839128,92894000,-203156624,0.295,158240000,1.180833333,1.068690476,0.8977,0.84,0.104399994,-0.307575189,314847008,USD,United States,296050624,strong_buy,-3.608,undefined,undefined,Industrials,Electrical Equipment & Parts,32.31
MVSTW,None,0.1195,undefined,-139.726,,undefined,N/A,undefined,N/A,N/A,-96839128,92894000,N/A,0.295,158240000,1.171568627,1,0.102,0.102,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Industrials,Electrical Equipment & Parts,N/A
MYFW,"First Western Financial, Inc.",17.35,undefined,1.43,N/A,undefined,0.68949455,undefined,,220736016,N/A,272974016,103156976,28.548,323892992,1.350194553,1.336964981,17.18,12.85,0.0084,undefined,9561770,USD,United States,169817040,hold,N/A,undefined,undefined,Financial Services,Banks—Regional,46.35
MXCT,"MaxCyte, Inc.",5.22,undefined,-0.37,N/A,undefined,2.2715173,-24.29193087,9.44,356153024,-22257050,190240400,-353303920,1.837,16082100,2.130612245,2.030612245,4.975,2.45,0.0394,-0.214886171,103576000,USD,United States,543544320,strong_buy,-8.289,undefined,undefined,Healthcare,Medical Devices,56.66
MXL,"MaxLinear, Inc",21.48,0.996024341,-0.05,-30.82,0.046369848,2.571097,23.92190701,3.77,1763914496,73235128,201640000,-1604929600,2.472,158984992,1.599404319,1.590469099,21.36,13.43,0.0543,0.897921725,81560704,USD,United States,1806569600,hold,14.138,-17.88703788,-0.832729883,Technology,Semiconductors,54.94
MYGN,"Myriad Genetics, Inc.",20.2,-0.899634888,-3.36,-8.2,-0.044536381,2.4399326,-86.48195248,1.51,1784545536,-20937500,86300000,-1734276128,1.05,201400000,1.461649783,1.447539797,20.005,13.82,0.0657,-0.233574745,89639400,USD,United States,1820576128,hold,-17.899,-0.062539283,-0.003096004,Healthcare,Diagnostics & Research,59.25
MYMD,"MyMD Pharmaceuticals, Inc.",0.187,undefined,-0.17,N/A,undefined,0.5657492,-2.761816954,N/A,1790293,-3446438,8472601,-944029,0.166,93145,1.133333333,1.042424242,0.172,0.165,0.0679,-0.067709049,50900700,USD,United States,9416630,none,N/A,undefined,undefined,Healthcare,Biotechnology,36.56
MYNA,Mynaric AG - American Depositor,5.27,undefined,-3.49,N/A,undefined,3.884058,-5.731599927,-4.53,-2556823,-22926376,47247000,-95244856,7.579,11278000,1.750830565,1.757475083,5.29,3.01,N/A,-0.919464036,24934500,EUR,Germany,142491856,strong_buy,0.041,undefined,undefined,Technology,Communication Equipment,44.23
MYNZ,Mainz Biomed N.V.,1.07,undefined,-1.92,N/A,undefined,5.2427187,-2.489636797,-4.22,18922328,-8749708,9320381,-12666799,0.557,10155453,1.07,1.05,1.05,1,0.0304,-0.429781565,20358500,USD,Germany,21987180,buy,-0.671,undefined,undefined,Healthcare,Diagnostics & Research,41.38
MYPSW,None,0.11,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,19618000,129807000,N/A,0.968,10764000,1.41025641,1.114102564,0.0869,0.078,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Communication Services,Electronic Gaming & Multimedia,N/A
MYPS,"PLAYSTUDIOS, Inc.",2.28,-0.389127789,-0.01,35.1,-0.170670083,1.0097432,13.66431033,5.74,186547456,19618000,129807000,-175783688,0.968,10764000,1.031674208,1.004524887,2.22,2.21,0.0106,0.166858037,117573000,USD,United States,305590688,buy,10.415,6.492909907,2.847767503,Communication Services,Electronic Gaming & Multimedia,34.65
MYSZ,"My Size, Inc.",0.462,undefined,-3.91,N/A,undefined,0.24082454,-0.595707171,-8.37,-1475721,-2808875,3695000,1960163,1.239,791000,1.126829268,1.075609756,0.441,0.41,0.0062,-0.775548831,3621790,USD,Israel,1734837,buy,0.228,undefined,undefined,Technology,Software—Application,26.38
MYRG,"MYR Group, Inc.",140.19,138.3724138,5.44,20,0.987034837,3.7679996,1021.088565,4.68,2420242688,2294125,30471000,-2326236840,1.824,94001000,1.468880972,1.429104149,136.3937,95.44,0.0321,0.137294653,16709500,USD,United States,2356707840,buy,13.204,3.492241269,0.024910773,Industrials,Engineering & Construction,53.58
NA,Nano Labs Ltd,1.52,undefined,-0.54,,undefined,2.4837978,-1.725919196,0.88,210612720,-57532756,20208368,-72928192,0.181,71860280,1.567010309,1.469793814,1.4257,0.97,0.0002,-0.880690129,65326900,CNY,China,93136560,none,-6.116,undefined,undefined,Technology,Semiconductors,36.26
NAAS,Naas Technology Inc.,1.18,-13.28166329,-0.45,24.57,-11.25564685,1.548913,undefined,-5.73,3087345920,N/A,703297024,424503200,0.313,1221081984,1.102803738,1.000093458,1.0701,1.07,0.0035,undefined,244556000,CNY,China,278793824,strong_buy,-1.139,undefined,undefined,Consumer Cyclical,Specialty Retail,27.64
NAII,Natural Alternatives Internatio,6.25,undefined,0.13,N/A,undefined,0.4318914,3.215807542,2.28,22707522,11833750,32133000,-6226504,5.277,16481000,1.235177866,1.229249012,6.22,5.06,0.0024,1.943524268,6088810,USD,United States,38359504,none,3.212,undefined,undefined,Consumer Defensive,Packaged Foods,48.24
NAMS,NewAmsterdam Pharma Company N.V,17.6,undefined,-2.74,N/A,undefined,3.7798023,11.64634905,19.62,1212597504,124408752,383495008,-1221828896,4.686,87000,3.124445233,3.195455352,18,5.633,0.0112,1.511203204,82324304,EUR,Netherlands,1605323904,strong_buy,-8.811,undefined,undefined,Healthcare,Biotechnology,82.49
NAMSW,NewAmsterdam Pharma Company N.V,6.1,undefined,N/A,,undefined,0.7178446,undefined,N/A,N/A,124408752,383495008,N/A,4.686,87000,6.777777778,7.444444444,6.7,0.9,N/A,undefined,N/A,EUR,Netherlands,N/A,none,N/A,undefined,undefined,Healthcare,Biotechnology,N/A
NAOV,"NanoVibronix, Inc.",0.8239,undefined,-3.15,N/A,undefined,0.35302436,-0.782657632,-13.1,-1928778,-2154183,3787000,1947741,1.851,19000,1.136413793,1.117241379,0.81,0.725,0.0034,-1.052695287,2046350,USD,United States,1839259,buy,0.461,undefined,undefined,Healthcare,Medical Devices,41.02
NARI,"Inari Medical, Inc.",58.02,-2.980933063,-0.05,58.3,-0.051377681,7.312389,106.8252682,22.19,2991837696,31279124,351295008,-2959582944,6.1,32257000,1.21355365,1.186362686,56.72,47.81,0.0943,0.543129926,57590500,USD,United States,3310877952,buy,-575.686,32.38067907,0.558095124,Healthcare,Medical Devices,39.36
NATH,"Nathan's Famous, Inc.",70.51,undefined,4.81,N/A,undefined,N/A,15.80859271,5.98,342338496,18196500,36978000,-255823504,9.064,86515000,1.149307253,1.164629177,71.45,61.35,0.0072,4.460232565,4079720,USD,United States,292801504,none,9.909,undefined,undefined,Consumer Cyclical,Restaurants,48.23
NAUT,"Nautilus Biotechnology, Inc.",2.99,undefined,-0.47,N/A,undefined,1.3564668,-12.36073513,N/A,228433776,-30229376,183288992,-192867712,1.467,35636000,1.708571429,1.677142857,2.935,1.75,0.0233,-0.241894998,124969000,USD,United States,376156704,buy,-3.226,undefined,undefined,Healthcare,Biotechnology,48.11
NATR,"Nature's Sunshine Products, Inc",17.33,undefined,0.41,N/A,undefined,2.2305992,11.67729942,5,272430688,28308750,76036000,-251291008,3.986,16039000,2.098062954,2.066585956,17.07,8.26,0.0067,1.484076016,19075000,USD,United States,327327008,buy,7.851,undefined,undefined,Consumer Defensive,Packaged Foods,46.67
NB,NioCorp Developments Ltd.,3.09,undefined,-1.29,N/A,undefined,N/A,-4.360183218,N/A,109702800,-23900500,1098000,-102438056,0.033,7128000,1.065517241,1.013793103,2.94,2.9,0.0201,-0.708685816,33725100,USD,United States,103536056,buy,-2.83,undefined,undefined,Basic Materials,Other Industrial Metals & Mining,44.45
OSK,Oshkosh Corporation (Holding Co,104.78,459.9062069,8.16,54.65,4.389255649,1.9723586,-53.29207303,2.92,7988449280,-128612496,106100000,-6885949152,1.622,1102499968,1.453460952,1.437300596,103.615,72.09,0.0207,-1.966146071,65413500,USD,United States,6992049152,buy,8.391,-110.8140664,-1.057587959,Industrials,Farm & Heavy Construction Machinery,57.19
NBBK,"NB Bancorp, Inc.",14.09,undefined,N/A,,undefined,N/A,undefined,,N/A,N/A,171870000,-443092048,N/A,394521984,1.075572519,1.072519084,14.05,13.1,N/A,undefined,42705700,USD,United States,614962048,none,N/A,undefined,undefined,Financial Services,Banks—Regional,71.03
NBIX,"Neurocrine Biosciences, Inc.",136.75,44.93711968,1.9,18,0.328607822,6.737787,28.77307704,10.76,12675366912,466962496,1095100032,-12401763712,11.146,273600000,1.535826595,1.52796496,136.05,89.04,0.026800001,4.752706838,98251904,USD,United States,13496863744,buy,34.453,112.4068189,0.821987707,Healthcare,Drug Manufacturers—Specialty & Generic,71.97
NBSE,"NeuBase Therapeutics, Inc.",0.6201,-207.505071,-18.6,4,-334.6316255,0.25016326,-0.152294572,N/A,-4949563,-15184278,12570359,10284726,3.371,5335165,1.051016949,1.038813559,0.6129,0.59,0.0175,-4.071714385,3729210,USD,United States,2285633,hold,0.211,-45.42480551,-73.25400017,Healthcare,Biotechnology,38.77
NBN,Northeast Bank,52.5,undefined,6.85,N/A,undefined,1.3427756,undefined,,759627712,N/A,204646000,-213434608,26.266,546193024,1.583710407,1.583710407,52.5,33.15,0.011,undefined,7791290,USD,United States,418080608,none,N/A,undefined,undefined,Financial Services,Banks—Regional,49.88
NBST,Newbury Street Acquisition Corp,10.75,undefined,-0.29,,undefined,N/A,1.874720358,N/A,64814976,33587608,13322,-63188346,0.002,1626594,1.068588469,1.069582505,10.76,10.06,0.0032,5.734188543,5857430,USD,United States,63201668,none,N/A,undefined,undefined,Financial Services,Shell Companies,55.09
NBSTU,Newbury Street Acquisition Corp,10.75,undefined,-0.048,,undefined,N/A,undefined,N/A,64580676,33587608,13322,N/A,0.002,1626594,1.160907127,1.160907127,10.75,9.26,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,83.68
NBSTW,Newbury Street Acquisition Corporation Warrants,0.06,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,33587608,13322,N/A,0.002,1626594,1.485148515,1,0.0404,0.0404,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A
NBTX,Nanobiotix S.A.,8.08,undefined,-1.83,N/A,undefined,N/A,-15.45782133,N/A,295025664,-24625624,21629000,-350669752,0.614,54001000,4.617142857,4.165714286,7.29,1.75,N/A,-0.522712731,47111200,EUR,France,372298752,strong_buy,-6.403,undefined,undefined,Healthcare,Biotechnology,54.44
NCAC,Newcourt Acquisition Corp,8.9,undefined,0.13,,undefined,N/A,1.523156572,N/A,59959936,13164686,88174,-58352158,0.01,1607770,1.589285714,1,5.6,5.6,0.0052,5.843128778,2253020,USD,United States,58440332,none,N/A,undefined,undefined,Financial Services,Shell Companies,30.78
NBTB,NBT Bancorp Inc.,38.65,34.33874239,2.85,5,0.888453878,1.365144,undefined,,1784790656,N/A,816257024,-1044185856,17.335,740606016,1.403922993,1.39429713,38.385,27.53,0.0183,undefined,47087900,USD,United States,1860442880,buy,N/A,undefined,undefined,Financial Services,Banks—Regional,47.08
NCACW,Newcourt Acquisition Corp Warrant,0.041,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,13164686,88174,N/A,0.01,1607770,1,1,0.041,0.041,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A
NCMI,"National CineMedia, Inc.",4.2,41.63935091,21.5,-6.33,9.91413117,0.9789548,-7.729916805,7.53,399889728,-52587500,17200000,-383489888,0.178,16400000,4.2,4.065,4.065,1,0.031400003,-0.543343493,96785000,USD,United States,400689888,hold,-15.744,-1.052300948,-0.250547845,Communication Services,Advertising Agencies,48.05
NCACU,Newcourt Acquisition Corp,7.39,undefined,N/A,,undefined,N/A,undefined,N/A,70154920,13164686,88174,-327642354,0.01,1607770,1.225538972,1,6.03,6.03,N/A,undefined,0,USD,United States,327730528,none,N/A,undefined,undefined,Financial Services,Shell Companies,33.91
NCNC,noco-noco Inc.,0.151,undefined,-0.13,,undefined,N/A,5.659243209,N/A,19143728,3613545,351383,-18933849,0.003,209745,1.078571429,1,0.14,0.14,0.0067,0.026682013,135430000,USD,Singapore,19285232,none,-1.137,undefined,undefined,Consumer Cyclical,Auto Parts,30.38
NCNA,NuCana plc,0.299,undefined,-0.85,N/A,undefined,0.7206731,-0.651110101,N/A,-1673558,-24243376,17803000,1975658,0.34,452000,1.32300885,1.24380531,0.2811,0.226,0.0013,-0.459215729,52793000,GBP,United Kingdom,15827342,buy,0.045,undefined,undefined,Healthcare,Biotechnology,43.51
NCNCW,noco-noco Inc. Warrant,0.0198,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,3613545,351383,N/A,0.003,209745,1.32,1,0.015,0.015,N/A,undefined,N/A,USD,Singapore,N/A,none,N/A,undefined,undefined,Consumer Cyclical,Auto Parts,N/A
NCNO,"nCino, Inc.",32.36,-41.72235294,-0.58,72.1,-1.289318694,3.520879,70.86261141,9.07,3591982848,51663124,100475000,-3524306312,0.888,64475000,1.652706844,1.608784474,31.5,19.58,0.0642,0.456658305,113133000,USD,United States,3624781312,buy,-482.469,32.84975684,1.015134637,Technology,Software—Application,43.89
NCPL,Netcapital Inc.,0.2029,undefined,0.54,N/A,undefined,0.04787234,1.45390319,0.87,3779205,1989934,528827,-2294474,0.056,2435124,1.067894737,1.010526316,0.192,0.19,0.028199999,0.139555372,14259100,USD,United States,2823301,buy,2.941,undefined,undefined,Financial Services,Capital Markets,35.72
NCPLW,NETCAPITAL INC C/WTS 05/07/2027,0.0225,undefined,N/A,,undefined,0.001564945,undefined,N/A,N/A,1989934,528827,N/A,0.056,2435124,1.730769231,1,0.013,0.013,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Capital Markets,N/A
NCRA,"Nocera, Inc.",1.14,undefined,-0.5,N/A,undefined,2,-9.185838875,3.67,10552683,-1245918,1487160,-9957642,0.148,504582,1.175257732,1.175257732,1.14,0.97,0.0051,-0.124104071,10039300,USD,Taiwan,11444802,none,-5.543,undefined,undefined,Consumer Defensive,Packaged Foods,41.61
NDAQ,"Nasdaq, Inc.",56.83,25.13703043,2.23,4.13,0.442319733,4.3948946,24.03219022,2.3,38099398656,1364375040,5462000128,-27915423232,9.467,10172000256,1.212244027,1.214377133,56.93,46.88,0.012300001,2.364744931,576964992,USD,United States,33377423360,hold,18.796,26.65590371,0.469046344,Financial Services,Financial Data & Stock Exchanges,60.94
NCSM,"NCS Multistage Holdings, Inc.",14.8,-1598.757404,-16.51,100,-108.0241489,0.71211755,12.12346216,-2,56702284,2977625,11398000,-24652340,4.673,13985000,1.231281198,1.229617304,14.78,12.02,0.006,1.220773391,2439130,USD,United States,36050340,hold,18.256,118.2144456,7.987462538,Energy,Oil & Gas Equipment & Services,37.06
NCTY,The9 Limited - American Deposit,4.12,-3102.419473,-36.98,85.5,-753.0144351,N/A,undefined,-15.47,4519089152,N/A,20914000,-1252810,0.022,94512000,1.237237237,1.220720721,4.065,3.33,0.0179,undefined,4746640,CNY,China,22166810,none,-13.654,undefined,undefined,Communication Services,Electronic Gaming & Multimedia,35.35
NDRA,ENDRA Life Sciences Inc.,1.1,undefined,-2.56,N/A,undefined,1.7637541,-1.671647897,N/A,6530233,-5563619,3334536,-5881327,0.394,648903,1.264367816,1.196781609,1.0412,0.87,0.0156,-0.658033311,8454920,USD,United States,9215863,buy,-0.533,undefined,undefined,Healthcare,Diagnostics & Research,36.95
NDLS,Noodles & Company,2.51,-0.990669371,-0.06,10,-0.394688993,3.577348,-13.03927387,0.91,401865120,-8648625,2530000,-113836104,0.056,288028992,1.280612245,1.244897959,2.44,1.96,0.048899997,-0.192495382,44929000,USD,United States,116366104,buy,12.149,-3.178321311,-1.26626347,Consumer Cyclical,Restaurants,37.86
NEGG,"Newegg Commerce, Inc.",0.82,undefined,-0.19,N/A,undefined,2.3806722,-12.31810281,2.9,360549792,-25304624,54006000,-269064784,0.142,91485000,1.576923077,1.465961538,0.7623,0.52,0.0854,-0.066568693,380128000,USD,United States,323070784,buy,-7.399,undefined,undefined,Consumer Cyclical,Internet Retail,35.14
NECB,"NorthEast Community Bancorp, In",16.84,undefined,2.92,N/A,undefined,0.81615907,undefined,,177234928,N/A,106823000,-133238120,8.305,66552000,1.3472,1.340808,16.7601,12.5,0.020399999,undefined,14196400,USD,United States,240061120,hold,N/A,undefined,undefined,Financial Services,Banks—Regional,42.06
NDSN,Nordson Corporation,251.54,162.3359026,8.46,13,0.645368143,5.5606265,39.00871983,5.41,16196231168,368297984,115679000,-14358531304,2.029,1862909056,1.241743595,1.233351434,249.84,202.57,0.024,6.448301845,57115500,USD,United States,14474210304,buy,20.414,123.734149,0.491906452,Industrials,Specialty Industrial Machinery,56.43
NEO,"NeoGenomics, Inc.",15.53,57.79529412,-0.77,-92.6,3.7215257,2.1128273,-151.0845069,1.93,2208472320,-13102250,402264000,-1602776128,3.156,605699008,1.45411985,1.423220974,15.2,10.68,0.1029,-0.102790156,127466000,USD,United States,2005040128,buy,-58.029,7.715308165,0.496800268,Healthcare,Diagnostics & Research,38.8
NEOV,NeoVolta Inc.,1.51,undefined,-0.07,N/A,undefined,8.27027,-39.10095901,618.74,49027520,-1283511,1823700,-49027532,0.055,0,1.36036036,1.36036036,1.51,1.11,0.0052,-0.038617979,33236100,USD,United States,50851232,buy,N/A,undefined,undefined,Industrials,Electrical Equipment & Parts,38.42
NEOG,Neogen Corporation,16.99,1.651115619,0.1,10,0.097181614,1.1694298,91.7956161,2.06,4354684928,40074624,232531008,-3448308928,1.074,906371008,1.176592798,1.128116343,16.29,14.44,0.080699995,0.185085091,216520000,USD,United States,3680839936,buy,21.598,3.055968853,0.179868679,Healthcare,Diagnostics & Research,34.77
NEON,Neonode Inc.,1.86,-9.156997972,-0.36,20,-4.923117189,1.3168449,-8.682496676,-1.4,11912178,-3290375,18471000,-11787216,1.203,125000,1.823529412,1.765392157,1.8007,1.02,0.0124,-0.214224096,15359500,USD,Sweden,30258216,buy,-2.043,-5.449026697,-2.929584246,Technology,Electronic Components,49.71
NEOVW,NeoVolta Inc. Warrant,0.226,undefined,N/A,,undefined,1.7133858,undefined,N/A,N/A,-1283511,1823700,N/A,0.055,0,1.038602941,1,0.2176,0.2176,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Industrials,Electrical Equipment & Parts,N/A
NEPH,"Nephros, Inc.",3.57,undefined,-0.16,N/A,undefined,4.2031627,22.50309942,-7.49,32383440,1663375,4622000,-31603328,0.441,780000,3.757894737,3.610526316,3.43,0.95,0.0017,0.158644813,10484900,USD,United States,36225328,buy,-22.821,undefined,undefined,Healthcare,Medical Instruments & Supplies,57.28
NEPT,Neptune Wellness Solutions Inc.,0.5,undefined,-44.13,N/A,undefined,N/A,-0.404407756,-23.81,5019566,-5603305,4768206,2547960,1.052,29120784,1.388888889,1.3475,0.4851,0.36,0.0011,-1.236375893,4532040,USD,Canada,2220246,hold,-0.148,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic,42.67
NETD,Nabors Energy Transition Corp. ,10.42,undefined,N/A,,undefined,10420,undefined,,310952992,N/A,N/A,N/A,N/A,158006,1.029644269,1.029644269,10.42,10.12,0.0001,undefined,30500000,USD,United States,397262496,none,N/A,undefined,undefined,Financial Services,Shell Companies,64.28
NERV,"Minerva Neurosciences, Inc",7.01,undefined,-4.67,N/A,undefined,N/A,-4.320532942,N/A,5756387,-11346703,46903960,-5756420,6.707,0,4.673333333,4.666666667,7,1.5,0.0078,-1.622485025,6993410,USD,United States,52660380,hold,N/A,undefined,undefined,Healthcare,Biotechnology,60.49
NETDU,Nabors Energy Transition Corp. ,10.45,undefined,N/A,,undefined,10449.999,undefined,,313088000,N/A,N/A,N/A,N/A,158006,1.034653465,1.034653465,10.45,10.1,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,66.75
NERD,Roundhill Video Games ETF,15.17,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.147503782,1.141452345,15.09,13.22,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A
NETDW,Nabors Energy Transition Corp. ,0.1399,undefined,N/A,,undefined,139.5,undefined,,N/A,N/A,N/A,N/A,N/A,158006,1.002867384,1,0.1395,0.1395,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A
NEWT,"NewtekOne, Inc.",12.33,10.3663286,1.01,3,0.840740357,1.4944714,-0.366461362,,832652608,-829316096,152956000,-156871872,6.206,656043008,1.146976744,1.134883721,12.2,10.75,0.0872,-33.64611193,24648200,USD,United States,309827872,hold,22.454,-345.3333192,-28.00756846,Financial Services,Banks—Regional,37.45
NEWTI,"NewtekOne, Inc. - 8.00% Fixed R",25.06,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.067291312,1.069420784,25.11,23.48,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A
NEWTL,"NewtekOne, Inc. - 5.75% Notes d",24.8,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.033333333,1.0320875,24.7701,24,N/A,undefined,N/A,USD,N/A,N/A,none,N/A,undefined,undefined,N/A,N/A,N/A
NEXI,"NexImmune, Inc.",8.37,undefined,-42.05,N/A,undefined,0.89732087,-0.419640118,N/A,-988697,-21104904,9000210,1593370,8.506,604638,6.696,5.6,7,1.25,0.025999999,-19.94566212,1058120,USD,United States,7406840,buy,0.023,undefined,undefined,Healthcare,Biotechnology,53.04
NEXN,Nexxen International Ltd. - Ame,5.2,undefined,N/A,N/A,undefined,N/A,23.48128771,1.57,561000000,16051750,199076992,-186684672,1.665,135764992,1.648177496,1.641838352,5.18,3.155,N/A,0.221452932,72483800,USD,Israel,385761664,buy,11.266,undefined,undefined,Communication Services,Advertising Agencies,70.51
NEWTZ,"NewtekOne, Inc. - 5.50% Notes D",23.98,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.050372317,1.050372317,23.98,22.83,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A
NEXT,NextDecade Corporation,4.47,-3.979634888,-0.49,0.6,-0.890298633,2.46369,-1.210583645,N/A,2996446208,-947423104,50847000,-1124312296,0.198,1531542016,1.138853503,1.124840764,4.415,3.925,0.0661,-3.692433827,256584992,USD,United States,1175159296,buy,-27.042,-29.98885404,-6.708915894,Energy,Oil & Gas E&P,47.93
NFLX,"Netflix, Inc.",485.31,294.3573225,10.04,24.35,0.606534633,9.561284,11.78375678,6.35,2.20274E+11,18025701376,7867445760,-2.0351E+11,17.975,16764248064,1.700872674,1.668454071,476.06,285.33,0.0231,41.1846586,437680000,USD,United States,2.11378E+11,buy,34.571,1207.470701,2.488040017,Communication Services,Entertainment,53.31
PKBK,"Parke Bancorp, Inc.",18.15,78.57882353,2.53,26.3,4.329411765,0.79505825,undefined,,248573008,N/A,126740000,-93915536,10.609,154212992,1.221399731,1.226110363,18.22,14.86,0.007900001,undefined,11946700,USD,United States,220655536,none,N/A,undefined,undefined,Financial Services,Banks—Regional,45.03
NFBK,"Northfield Bancorp, Inc.",12.17,14.431643,0.98,8,1.185837552,0.8194782,undefined,,1485214848,N/A,98575000,-462027560,2.193,1023187008,1.450536353,1.445768772,12.13,8.39,0.0307,undefined,44956100,USD,United States,560602560,hold,N/A,undefined,undefined,Financial Services,Banks—Regional,66.16
NFTY,First Trust India Nifty 50 Equa,53.78,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.320078547,1.332842415,54.3,40.74,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A
NGM,"NGM Biopharmaceuticals, Inc.",1.33,undefined,-1.83,N/A,undefined,0.63809055,-1.329459572,-3.65,-56306684,-82749128,166044992,57687688,2.007,1381000,2.216666667,2.15,1.29,0.6,0.074200004,-1.000406502,82715504,USD,United States,108357304,buy,0.368,undefined,undefined,Healthcare,Biotechnology,64.12
NGMS,NeoGames S.A.,28.08,undefined,-0.36,N/A,undefined,6.995012,undefined,2.29,1133777152,N/A,27120000,-916254784,0.805,216086000,2.328358209,2.313432836,27.9,12.06,0.0066,undefined,33631900,USD,Israel,943374784,hold,42.905,undefined,undefined,Consumer Cyclical,Gambling,51.2
NGNE,Neurogene Inc.,30.19,undefined,N/A,25.1,undefined,N/A,undefined,N/A,381583008,N/A,45563000,-340302120,7.678,4213000,3.080612245,2.878571429,28.21,9.8,N/A,undefined,12823700,USD,United States,385865120,buy,-7.567,undefined,undefined,Healthcare,Biotechnology,77.25
