TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,EV/EBITDA RATIO,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP,PRESENT VALUE,DILLUTED PRESENT VALUE,PERCENT_DROP_SINCE_SEPTEMBER
CORZ,"Core Scientific, Inc.",18.09,undefined,-2.16,N/A,undefined,N/A,-14.717664675633156,-2.39,6128278528,-381107264,453443008,-4966428736,1.462,1161849984,2.9177419354838707,2.7596774193548383,17.11,6.2,0.18959999,-1.2291352193904883,310061300,USD,United States,5419871744,strong_buy,-81.464,-3.815644028103044,undefined,undefined,Technology,Software - Infrastructure,49.59,0.026519999,-0.14826169861314606,-0.15821850693048017,12.012386546708017
CORZW,"Core Scientific, Inc.",11.71,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,-381107264,453443008,N/A,1.462,1161849984,1.0762867647058822,1.0,10.88,10.88,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,N/A
CORZZ,"Core Scientific, Inc. - Tranche",17.72,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,-381107264,453443008,N/A,1.462,1161849984,1.026651216685979,1.0,17.26,17.26,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,N/A
COSM,Cosmos Health Inc.,0.412,-45.28753558052435,-0.77,62.88,-109.92120286535037,0.5140496,-2.8974939833907682,-2.23,33180722,-5310300,922619,-13014917,0.026,21071226,1.4714285714285713,1.2367857142857142,0.3463,0.28,0.0034999999,-0.14219183969378268,37346025,USD,United States,13937536,none,-2.629,-0.14861503674392312,-8.363010388821296,-20.29856890490606,Healthcare,Medical Distribution,30.02,0.30104,-1.9650279455356618,-0.43407367473180336,-11.965810979150223
COST,Costco Wholesale Corporation,978.14,303.26480898876406,19.08,10.79,0.31004233441916706,14.632738,60.551084152334965,9.33,434352390144,7170250240,17183000576,-426268571648,38.712,8172000256,1.1588512664976425,1.1588512664976425,978.14,844.06,0.0161,16.153963445793746,443869411,USD,United States,443451572224,buy,33.094,1.765955176093917,256.7572661844925,0.2624954159777665,Consumer Defensive,Discount Stores,63.77,0.0016,181.09134202744366,180.53239099165833,-0.02146221609621429
COTG,Leverage Shares 2X Long COST Da,14.6588,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3158707360861759,1.3329982046678635,14.8496,11.14,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.20370695541440054
COYA,"Coya Therapeutics, Inc.",4.93,-2.221752808988764,-1.07,-5.98,-0.4506597989835221,2.9079754,-14.39810671878171,9.26,71052056,-7164662,28129866,-71052054,1.344,0,1.251269035532995,1.1903553299492386,4.69,3.94,0.0446,-0.3424061299371415,20924456,USD,United States,99181920,strong_buy,-3.542,-0.23692307692307693,-0.7109736271054353,-0.14421371746560555,Healthcare,Biotechnology,46.38,0.05079,-11.873121740154664,-1.5429425605464875,3.5714235912568046
COWS,Amplify Cash Flow Dividend Lead,34.57,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4691882702932426,1.434339141521462,33.75,23.53,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,2.3295711805236023
COYY,GraniteShares YieldBOOST COIN E,4.82,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.038793103448276,1.0,4.64,4.64,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-10.07462910565901
COWG,Pacer US Large Cap Cash Cows Gr,34.98,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3351145038167938,1.301526717557252,34.1,26.2,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,1.6564956556684083
CPBI,"Central Plains Bancshares, Inc.",17.7,undefined,0.94,N/A,undefined,0.7907316,undefined,,67679304,N/A,8889000,-64288016,2.268,8500000,1.3615384615384616,1.3361538461538462,17.37,13.0,0.0013,undefined,4212839,USD,United States,73177016,none,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,49.94,0.18454,N/A,N/A,0.7972695803843701
CPAG,F/m Compoundr U.S. Aggregate Bo,102.79,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0299186405354495,1.0339264959320267,103.19,99.804,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.5950175159795716
CPB,The Campbell's Company,29.32,8.273977528089889,1.92,-3.27,0.2821956864969266,2.1854055,13.864070590087644,1.77,15792856064,630499968,168000000,-8483855872,0.564,7306999808,1.1444184231069476,1.1223653395784543,28.755,25.62,0.2027,2.1148190071221102,298134245,USD,United States,8651855872,hold,8.611,0.7500871080139373,9.113523406721725,0.31082958413102746,Consumer Defensive,Packaged Foods,60.78,0.33606997,6.281293520154526,6.352755836598201,3.1304948479448007
CPHC,Canterbury Park Holding Corpora,15.68,undefined,-0.28,N/A,undefined,0.9462326,-26.514777731941262,2.85,63019836,-3015548,16705482,-62894150,3.276,125682,1.0896455872133426,1.0743571924947881,15.46,14.39,0.0014,-0.5913683364997984,5099272,USD,United States,79599632,none,10.55,0.7992424242424243,undefined,undefined,Consumer Cyclical,Resorts & Casinos,53.75,0.33908,1.751058807288638,1.8046687996207125,-0.12738732170770087
CPLS,AB Core Plus Bond ETF,35.6402,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0415020455873758,1.0445645821157217,35.745,34.22,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.46568437768762805
CPIX,Cumberland Pharmaceuticals Inc.,3.87,undefined,-0.24,N/A,undefined,2.1706758,10.157451593764034,0.90,51407668,5698491,15196745,-41501415,1.016,10237946,2.091891891891892,1.9913513513513514,3.684,1.85,0.0087,0.3810010773150925,14956627,USD,United States,56698160,none,38.454,2.375169857936998,undefined,undefined,Healthcare,Drug Manufacturers - Specialty & Generic,46.26,0.41636002,0.022063240105527605,0.02183469532249828,-1.7766511726865715
CPHY,F/m Compoundr High Yield Bond E,51.54,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0306969303069693,1.0317968203179682,51.595,50.005,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.048530739877258616
CPOP,"Pop Culture Group Co., Ltd",0.3641,undefined,-0.49,N/A,undefined,0.26365778,-4.181805393275099,0.74,76719976,-6213386,3682568,-23840756,0.045,52847380,1.137101811367895,1.0,0.3202,0.3202,0.0005,-0.08706765756855192,71362733,USD,China,27523324,none,-12.196,-1.0104391052195525,undefined,undefined,Communication Services,Entertainment,32.43,0.71466005,-7.611773120288485e-05,-7.649862239018999e-05,-6.641022216638749
CPRT,"Copart, Inc.",39.51,16.294172284644198,1.52,4.51,0.41240628409628444,3.7023594,35.72329228740355,N/A,30421049344,1070628608,5243450880,-30302157312,5.417,99936000,1.0818729463307775,1.0,36.52,36.52,0.0433,1.1060010841702763,968017684,USD,United States,35545608192,none,15.362,1.3096334185848253,11.856165929259046,0.3000801298217931,Industrials,Specialty Business Services,30.80,0.08614001,8.082662933253957,7.735155839117207,-1.6185255226140072
CPRX,"Catalyst Pharmaceuticals, Inc.",23.93,28.81101872659176,1.69,12.19,1.2039706948011601,3.1609964,16.240067331691726,16.12,2213729280,181113376,689891968,-2210840448,5.613,2889000,1.2561679790026246,1.2280839895013123,23.395,19.05,0.0919,1.4735160582309739,122912387,USD,United States,2900732416,none,7.464,0.4992642140468228,25.120413460133886,1.0497456523248594,Healthcare,Biotechnology,46.35,0.06145,32.95912511018694,17.64031088073071,-4.509175937845095
CPSS,"Consumer Portfolio Services, In",8.51,undefined,0.8,N/A,undefined,0.6069552,undefined,,3631010816,N/A,9388000,-177961904,0.425,3454340096,1.2758620689655171,1.2533733133433282,8.36,6.67,0.032,undefined,22071046,USD,United States,187349904,none,N/A,undefined,undefined,undefined,Financial Services,Credit Services,43.70,0.33381,51.77963406386223,58.33732525387236,-2.4082598692438206
CPSH,CPS Technologies Corp.,4.83,undefined,-0.04,N/A,undefined,4.4817657,-68.92581332387229,9.83,80045000,-1259904,4288221,-79675011,0.239,370000,3.45,3.2927142857142857,4.6098,1.4,0.0094,-0.07007534285166195,17979277,USD,United States,83963232,none,-570.154,-26.17786960514233,undefined,undefined,Technology,Electronic Components,48.47,0.18261999,1.2720921071295823,1.2583761915800482,N/A
CRAC,Crown Reserve Acquisition Corp.,10.0,undefined,N/A,N/A,undefined,N/A,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.0111223458038423,1.0101112234580383,9.99,9.89,N/A,undefined,N/A,None,N/A,215409376,none,N/A,undefined,undefined,undefined,N/A,N/A,53.12,N/A,N/A,N/A,-0.19960535778394273
CRACU,Crown Reserve Acquisition Corp.,10.21,undefined,N/A,N/A,undefined,1701.6666,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.0169322709163349,1.0169322709163349,10.21,10.04,N/A,undefined,N/A,None,Cayman Islands,N/A,none,N/A,undefined,undefined,undefined,Financial Services,Shell Companies,61.64,N/A,N/A,N/A,-3.7362362057857605e-07
CPZ,Calamos Long/Short Equity & Dyn,15.06,undefined,0.99,N/A,undefined,N/A,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.0386206896551724,1.0324137931034483,14.97,14.5,0.002,undefined,19632194,None,United States,295071872,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,56.82,0.00722,0.7980646752887461,0.7969165941077517,1.8944538030280549
CRACR,Crown Reserve Acquisition Corp.,0.22,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0,1.0,0.22,0.22,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CRACW,N/A,0.12,undefined,N/A,N/A,undefined,N/A,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.0,1.0,0.12,0.12,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CRAN,Crane Harbor Acquisition Corp. ,9.99,undefined,N/A,N/A,undefined,N/A,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.0111336032388663,1.0101214574898785,9.98,9.88,N/A,undefined,N/A,None,N/A,468061984,none,N/A,undefined,undefined,undefined,N/A,N/A,59.71,N/A,N/A,N/A,-0.29940575242615663
CRAI,"CRA International,Inc.",164.1,113.45622471910114,7.74,9.29,0.6913846722675268,4.9487014,12.873910618075564,3.42,1172056960,83647248,22496000,-981051456,3.428,194332992,1.0942918111496398,1.0,149.96,149.96,0.0352,12.74670959495369,6562262,USD,United States,1003547456,none,12.039,0.9900493421052631,186.84671165816388,1.138614940025374,Industrials,Consulting Services,24.60,0.0377,9.813960910773782,10.58161632986419,-9.51199642842539
CRANR,Crane Harbor Acquisition Corp. ,0.2125,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0,1.0,0.2125,0.2125,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CRAQR,Cal Redwood Acquisition Corp.,0.235,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0681818181818181,1.0,0.22,0.22,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CRAQ,N/A,10.18,undefined,N/A,N/A,undefined,N/A,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.0262096774193548,1.0262096774193548,10.18,9.92,N/A,undefined,N/A,None,N/A,396936544,none,N/A,undefined,undefined,undefined,N/A,N/A,61.23,N/A,N/A,N/A,-0.19607656508944482
CRANU,Crane Harbor Acquisition Corp. ,10.23,undefined,N/A,N/A,undefined,N/A,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.0189243027888448,1.0059760956175299,10.1,10.04,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,56.86,N/A,N/A,N/A,0.589969746862772
CRAQU,Cal Redwood Acquisition Corp.,10.41,undefined,N/A,N/A,undefined,N/A,undefined,,N/A,N/A,N/A,N/A,N/A,N/A,1.041,1.041,10.41,10.0,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,75.52,N/A,N/A,N/A,0.8720960061744883
CRBU,"Caribou Biosciences, Inc.",1.59,-22.15985018726592,-1.7,7.32,-13.93701269639366,1.0013175,-1.9528288405035348,-4.32,20276418,-76102000,147259008,5187584,1.576,25464000,2.409090909090909,2.234848484848485,1.475,0.66,0.0844,-0.8142034606525067,93468038,USD,United States,142071424,strong_buy,-0.149,-0.009966555183946488,-10.613309829419418,-6.675037628565671,Healthcare,Biotechnology,46.18,0.09715,N/A,N/A,-1.8518521407449573
CRBP,Corbus Pharmaceuticals Holdings,7.62,23.535715355805245,-5.69,-13.52,3.088676555879953,1.0651612,-3.570097404188493,N/A,35507280,-37465124,103982000,-33458272,5.924,2049000,1.642241379310345,1.5668103448275863,7.27,4.64,0.0885,-2.1343955464800763,17553037,USD,United States,137440272,none,-0.469,-0.03137123745819398,8.828563451432945,1.1586041274846384,Healthcare,Biotechnology,42.05,0.0126,-7.63774734171364,-4.329427045198992,-4.868916576002125
CRCT,"Cricut, Inc.",4.63,-0.5670561797752808,0.37,-10.36,-0.12247433688450989,2.759029,1.3682304631212128,5.37,792144256,180212000,207102000,-782991376,0.978,12514000,1.1751269035532994,1.1446700507614214,4.51,3.94,0.1243,3.383932842306424,53255194,USD,United States,990093376,none,7.922,0.4552873563218391,-5.186162243714563,-1.1201214349275515,Technology,Computer Hardware,53.04,0.1204,N/A,N/A,2.207500784991817
CRCG,Leverage Shares 2X Long CRCL Da,1.25,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.311647429171039,1.1962224554039873,1.14,0.953,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,6.837610756387045
CRDF,"Cardiff Oncology, Inc.",1.6,-6.327101123595506,-0.79,1.22,-3.954438202247191,2.173315,-4.313901874283731,-6.74,46848692,-24983624,60591000,-45838688,0.9,1010000,1.0810810810810811,1.0439189189189189,1.545,1.48,0.2619,-0.3708939254130948,67360564,USD,United States,106429688,strong_buy,-0.878,-0.05872909698996656,-2.9704852812860003,-1.85655330080375,Healthcare,Biotechnology,31.81,0.06019,-3.6060867091127036,-2.47198517227742,1.2658200342673942
CRDL,Cardiol Therapeutics Inc.,1.06,-7.2641198501872655,-0.29,21.90,-6.852943254893646,12.707493,-7.714628679108209,N/A,77716624,-15344989,11622408,-102291280,0.133,134199,1.3748378728923476,1.297016861219196,1.0,0.771,0.0187,-0.13740129876510573,111680087,CAD,Canada,113913688,strong_buy,-2.135,-0.13187152563310683,-3.441722420003847,-3.246907943399856,Healthcare,Drug Manufacturers - Specialty & Generic,51.22,0.03138,-0.8916543607337613,-0.554161499248193,4.95049604048112
CRDO,Credo Technology Group Holding ,128.4,94.43438202247192,1.1,95.69,0.7354702649725228,16.904497,412.9267194852323,82.89,21200185344,56167624,813574976,-21183755456,4.504,16430000,4.4138879339979376,4.182536954279821,121.67,29.09,0.050100002,0.3109510572725048,180631719,USD,Cayman Islands,21997330432,strong_buy,94.164,3.282119205298013,26.694973575239334,0.2079047786233593,Technology,Semiconductors,45.15,0.111619994,-0.21226351898626353,-0.28081838223414557,32.43940592236196
CRE,Cre8 Enterprise Limited,0.2582,undefined,0.55,N/A,undefined,2.2696948,0.07611682636046707,2.99,36645648,5559598,11297906,10829460,0.502,42710056,1.1226086956521737,1.0,0.23,0.23,0.004,3.392154039334748,1638958,HKD,Hong Kong,468446,none,3.04,0.2591645353793691,undefined,undefined,Industrials,Specialty Business Services,35.40,0.32719,-14.176015516305053,-14.25247731909627,-91.48866059549157
CREG,Smart Powerr Corp.,1.28,undefined,-0.85,N/A,undefined,0.036796343,0.378451937215433,1.38,-102952064,70380608,131877056,106073742,6.337,3121679,1.3763440860215053,1.2903225806451613,1.2,0.93,0.0011,3.382199624655013,20809123,USD,China,25803314,none,37.817,3.0302083333333334,undefined,undefined,Utilities,Utilities - Renewable,51.92,0.019609999,0.8310364126804406,1.0660527603624506,10.344830761341456
CRESW,Cresud S.A.C.I.F. y A. Warrant,1.23,undefined,N/A,N/A,undefined,0.8982705,undefined,N/A,N/A,-73069625344,620116967424,N/A,991.479,1677752008704,1.160377358490566,1.0,1.06,1.06,N/A,undefined,N/A,ARS,Argentina,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,N/A
CRESY,Cresud S.A.C.I.F. y A.,12.66,undefined,1.75,N/A,undefined,9.630107,-0.011147497809729567,0.96,2505036791808,-73069625344,620116967424,619318957504,991.479,1677752008704,1.5466626660310607,1.4428188061474587,11.81,8.185366,0.1565,-1135.680869024286,64339928,ARS,Argentina,798009920,strong_buy,13.854,1.0362004487658938,undefined,undefined,Industrials,Conglomerates,39.69,0.0,12.917262143644257,12.948135648519791,-1.9364821871955582
CRGO,Freightos Limited,2.07,-17.962052434456933,-0.46,38.89,-8.677320016645862,2.3321955,-43.417700673789675,-2.12,75450096,-2445125,30647000,-74488984,0.602,1768000,1.2048894062863795,1.1350407450523865,1.95,1.718,0.0015,-0.047676407729477344,51285848,USD,Spain,105135984,none,-4.86,-0.37442218798151,-1.8616655120074341,-0.8993553198103548,Industrials,Integrated Freight & Logistics,36.52,0.35271,-0.801933375350611,-0.3642235723300243,-0.956933731610263
CREX,"Creative Realities, Inc.",3.16,undefined,-0.88,N/A,undefined,1.4512253,-2.6517875224124694,-0.64,55420176,-12534875,314000,-31453174,0.03,23967000,2.46875,2.34375,3.0,1.28,0.0272,-1.1916490191209526,10518932,USD,United States,31767174,none,44.443,2.115326035221323,undefined,undefined,Technology,Software - Application,44.84,0.05925,-0.03797519770409714,-0.05017994362792265,-1.2500014714896415
CRGOW,Freightos Limited Warrants,0.2365,undefined,N/A,N/A,undefined,0.22025028,undefined,N/A,N/A,-2445125,30647000,N/A,0.602,1768000,1.368634259259259,1.0,0.1728,0.1728,N/A,undefined,N/A,USD,Spain,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,N/A
CRIS,"Curis, Inc.",1.06,-149.4961797752809,-3.3,46.48,-141.03413186347254,N/A,-0.789684760724884,-68.09,35511160,-17354500,9051000,-4912162,0.7,30599000,1.3766233766233766,1.3563636363636362,1.0444,0.77,0.0464,-1.3423077824459757,12928853,USD,United States,13963162,none,-1.039,-0.06949832775919733,-60.80905622978855,-57.3670341790458,Healthcare,Biotechnology,59.57,0.06993,-10.60651543245063,-7.560945924416304,11.578948768552344
CRMG,Leverage Shares 2X Long CRM Dai,6.41,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.051681706316653,1.0,6.095,6.095,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-14.533333333333331
CRMD,CorMedix Inc.,7.43,undefined,2.19,N/A,undefined,1.5413612,35.04390641618507,1.53,673091456,16704833,55716812,-524170612,0.707,148920800,1.3267857142857142,1.3017857142857143,7.29,5.6,0.2094,0.21201974208470226,78789045,USD,United States,579887424,strong_buy,6.221,0.41612040133779266,undefined,undefined,Healthcare,Biotechnology,38.08,0.08004,-9.522105610447426,-2.8392773105282534,-5.229593681226585
CRML,Critical Metals Corp.,10.73,undefined,-0.56,N/A,undefined,11.221461,123.83027303896912,N/A,1029876928,10216527,7297328,-1151703888,0.07,5880930,8.723577235772359,7.845528455284553,9.65,1.23,0.3136,0.08665086280334125,117904504,USD,British Virgin Islands,1159001216,none,-21.697,undefined,undefined,undefined,Basic Materials,Other Industrial Metals & Mining,40.47,0.48908,-7.605287876702416,12.531856520835516,-17.651571604804086
CRMLW,Critical Metals Corp. Warrants,5.14,undefined,N/A,N/A,undefined,5.1827626,undefined,N/A,N/A,10216527,7297328,N/A,0.07,5880930,1.139689578713969,1.0,4.51,4.51,N/A,undefined,N/A,USD,British Virgin Islands,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,N/A
CRMT,"America's Car-Mart, Inc.",22.31,-9.965588014981275,-1.63,-1.08,-0.4466870468391428,0.31831425,-12.321535666156201,2.29,1017583360,-15019000,122362000,-54317376,14.752,962766016,1.2547806524184475,1.1771653543307086,20.93,17.78,0.1538,-1.8106509289486783,8294807,USD,United States,176679376,none,15.564,1.3946236559139784,-11.070062083954392,-0.4961928320911875,Consumer Cyclical,Auto & Truck Dealerships,29.81,0.15095,-7.223599958860695,-6.824696148341379,-14.717124884819041
CRNC,Cerence Inc.,8.1,-0.07300374531835206,0.02,-12.93,-0.009012808063994081,2.3758228,6.382637520785563,-0.76,451195584,57131000,94674000,-262769552,2.103,188426000,1.3636363636363635,1.3021885521885521,7.735,5.94,0.1509,1.269067838118914,45018082,USD,United States,357443552,hold,7.118,0.3387910518800571,-4.632335262287242,-0.5718932422576842,Technology,Software - Application,31.56,0.0255,-5.637220182135234,-7.157331842169179,-24.860851571028082
CRMU,LEVERAGE SHARES 2X LONG CRML DA,11.635,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2129773459409305,1.0,9.5921,9.5921,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CRNT,Ceragon Networks Ltd.,2.34,-0.148808988764045,0.02,-17.53,-0.06359358494189958,1.1909758,19.605044967844158,1.31,209600192,10729000,42987000,-161063224,0.476,47614000,1.2857142857142856,1.2363186813186815,2.2501,1.82,0.0076,0.11935703304113944,89889969,USD,Israel,204050224,none,6.203,0.3347544522396114,-0.8880699694364331,-0.37951708095574066,Technology,Communication Equipment,49.25,0.13851,-0.09340915431187623,-0.09446068456850175,0.42918783782787573
CRON,Cronos Group Inc. Common Share,2.61,0.6308314606741573,0.11,-1.54,0.24169787765293385,0.90909094,-45.98075481993201,14.53,211152704,-21734124,824169984,-159910848,2.152,1742000,1.6312499999999999,1.6062499999999997,2.57,1.6,0.0176,-0.05676287851778809,382893267,USD,Canada,984080832,none,-15.499,-0.9573193329215565,-0.32552554152223645,-0.12472242970200631,Healthcare,Drug Manufacturers - Specialty & Generic,46.04,0.47409,-0.0015438172146553227,-0.0015458866738313317,1.1627936891893942
CRNX,"Crinetics Pharmaceuticals, Inc.",47.61,-26.785617977528098,-4.2,-0.76,-0.5626048724538563,3.8871253,-23.731922455299507,20.26,3139685376,-205655008,1092290944,-3426431104,11.511,49144000,1.97551867219917,1.8265560165975103,44.02,24.1,0.15720001,-2.0061585861691684,102511840,USD,United States,4518722048,strong_buy,-6.622,-0.44294314381270905,-12.794332736063147,-0.2687320465461699,Healthcare,Biotechnology,34.52,0.01987,-41.01656465820506,-8.53595368730595,0.3795059955008598
CRSP,CRISPR Therapeutics AG,48.32,-213.04973033707867,-5.61,37.59,-4.409141770220999,2.3973544,-22.265102157537168,7.63,2958354432,-206821744,1915709952,-2747330560,20.102,211024000,1.6085219707057257,1.5782290279627162,47.41,30.04,0.2578,-2.1702123645385,95300233,USD,Switzerland,4663040512,buy,-6.438,-0.4306354515050167,-82.41767540804302,-1.705663812252546,Healthcare,Biotechnology,42.40,0.015829999,1.8833125616770405,1.9815218545273434,-3.687459111948784
CRTO,Criteo S.A.,18.51,36.37391011235955,2.91,6.67,1.9650950898087278,0.8105221,6.922971585591415,2.54,752436480,136765120,365280000,-566195392,7.141,149722000,1.1184290030211481,1.0773413897280966,17.83,16.55,0.0196,2.6737073482324183,51151866,USD,France,931475392,buy,2.265,0.244073275862069,33.4203404643853,1.8055289283838625,Communication Services,Advertising Agencies,38.87,0.02339,12.343982607436947,14.941856720689147,-0.05399815073696757
CRSR,"Corsair Gaming, Inc.",4.96,undefined,-0.3,N/A,undefined,0.8130659,6.527093878581565,1.73,620301440,80987504,64405000,-423709432,0.604,186247008,1.107142857142857,1.0,4.48,4.48,0.1675,0.7599094010699111,106575210,USD,United States,488114432,buy,17.785,1.0221264367816092,undefined,undefined,Technology,Computer Hardware,29.26,0.03328,-3.4065883421681673,-10.024328269744197,1.0183330782432496
CROX,"Crocs, Inc.",82.73,31.324044943820226,2.88,4.70,0.3786298192169736,3.7824132,7.793445090883085,3.33,6663533568,551101888,153970000,-5223655088,2.966,1705888000,1.1300368802076222,1.2936757273596504,94.71,73.21,0.1372,10.615331093662169,51915657,USD,United States,5377625088,hold,6.543,0.4079177057356609,115.45663481646045,1.3955836433755644,Consumer Cyclical,Footwear & Accessories,70.92,0.0327,189.30979208684965,238.28016172393708,-4.634005763688756
CRUS,"Cirrus Logic, Inc.",141.18,88.70803745318352,7.63,5.61,0.6283328903044589,3.444555,15.279355200173423,14.47,6560548352,471304128,822363008,-6426503808,16.122,137312000,1.8617961229065014,1.8364763286298298,139.26,75.83,0.0553,9.239918710600929,51007389,USD,United States,7248866816,buy,12.911,0.4500174276751481,107.42530210279928,0.7609102004731497,Technology,Semiconductors,66.83,0.00612,739.0605519492563,-376.5367248538357,4.6475399656753655
CRVO,CervoMed Inc.,4.8,-45.83086142322098,-2.9,10.68,-9.548096129837704,1.6115261,-2.8979418522664053,N/A,14620729,-15325722,27294088,-14620732,2.95,0,2.5,2.291666666666667,4.4,1.92,0.0367,-1.6563479340505207,9252719,USD,United States,41914820,none,N/A,undefined,-26.176500908313024,-5.4534376892318805,Healthcare,Biotechnology,29.86,0.32167998,-9.130438258539268,-3.266693500925728,2.783724230883115
